year,month,day,team,offensive_yards_per_point
2014,10,26,Denver,12.1
2014,10,26,New England,12.0
2014,10,26,Seattle,17.8
2014,10,26,Arizona,15.2
2014,10,26,LA Chargers,14.6
2014,10,26,Baltimore,12.8
2014,10,26,Dallas,13.6
2014,10,26,Kansas City,15.9
2014,10,26,Indianapolis,18.7
2014,10,26,Miami,14.6
2014,10,26,NY Giants,16.8
2014,10,26,Carolina,19.5
2014,10,26,Tampa Bay,21.4
2014,10,26,Chicago,16.0
2014,10,26,Houston,17.1
2014,10,26,Cleveland,44.3
2014,10,26,San Francisco,18.2
2014,10,26,Atlanta,36.3
2014,10,26,Detroit,14.3
2014,10,26,LA Rams,9.8
2014,10,26,New Orleans,17.7
2014,10,26,Buffalo,21.9
2014,10,26,Pittsburgh,10.9
2014,10,26,Minnesota,17.3
2014,10,26,Washington,18.5
2014,10,26,Las Vegas,16.9
2014,10,26,Tennessee,13.9
2014,10,26,NY Jets,16.9
2014,10,26,Jacksonville,14.0
2014,10,19,Green Bay,13.7
2014,10,19,Philadelphia,16.6
2014,10,19,Seattle,9.0
2014,10,19,New England,12.0
2014,10,19,Denver,11.6
2014,10,19,Arizona,10.6
2014,10,19,LA Chargers,13.6
2014,10,19,Kansas City,15.6
2014,10,19,Indianapolis,13.8
2014,10,19,Baltimore,9.9
2014,10,19,Cleveland,11.9
2014,10,19,Dallas,13.4
2014,10,19,Carolina,11.6
2014,10,19,Miami,14.5
2014,10,19,Cincinnati,13.9
2014,10,19,Atlanta,22.1
2014,10,19,Houston,11.9
2014,10,19,Tampa Bay,21.4
2014,10,19,Chicago,17.7
2014,10,19,San Francisco,13.9
2014,10,19,Buffalo,15.3
2014,10,19,New Orleans,13.8
2014,10,19,Detroit,15.0
2014,10,19,Washington,20.4
2014,10,19,Minnesota,70.7
2014,10,19,NY Jets,16.9
2014,10,19,LA Rams,18.2
2014,10,19,Las Vegas,14.1
2014,10,19,Pittsburgh,35.9
2014,10,19,Tennessee,18.1
2014,10,19,Jacksonville,27.1
2014,10,12,Green Bay,7.6
2014,10,12,Philadelphia,10.4
2014,10,12,NY Giants,10.6
2014,10,12,Seattle,14.9
2014,10,12,Denver,13.9
2014,10,12,New England,11.7
2014,10,12,LA Chargers,14.2
2014,10,12,Kansas City,15.6
2014,10,12,Indianapolis,13.8
2014,10,12,Arizona,10.8
2014,10,12,Tampa Bay,10.1
2014,10,12,Atlanta,19.9
2014,10,12,Dallas,22.8
2014,10,12,Miami,11.4
2014,10,12,Chicago,14.5
2014,10,12,Cleveland,15.9
2014,10,12,Cincinnati,18.8
2014,10,12,Houston,11.9
2014,10,12,Carolina,10.4
2014,10,12,San Francisco,16.2
2014,10,12,Baltimore,22.1
2014,10,12,Minnesota,29.9
2014,10,12,New Orleans,13.8
2014,10,12,Buffalo,20.2
2014,10,12,Detroit,19.5
2014,10,12,Washington,18.1
2014,10,12,Pittsburgh,21.9
2014,10,12,LA Rams,16.6
2014,10,12,Tennessee,14.6
2014,10,12,Jacksonville,27.0
2014,10,12,Las Vegas,22.6
2014,10,5,Green Bay,7.6
2014,10,5,Philadelphia,10.1
2014,10,5,Seattle,14.8
2014,10,5,Indianapolis,12.1
2014,10,5,Dallas,11.7
2014,10,5,Atlanta,14.7
2014,10,5,Denver,16.6
2014,10,5,NY Giants,10.0
2014,10,5,LA Chargers,12.3
2014,10,5,Kansas City,10.8
2014,10,5,Cincinnati,9.1
2014,10,5,Cleveland,17.9
2014,10,5,Miami,11.4
2014,10,5,New England,20.7
2014,10,5,Chicago,29.2
2014,10,5,Arizona,14.7
2014,10,5,Baltimore,11.9
2014,10,5,Houston,13.1
2014,10,5,San Francisco,15.7
2014,10,5,Tampa Bay,13.0
2014,10,5,Buffalo,18.6
2014,10,5,Minnesota,29.9
2014,10,5,Pittsburgh,16.3
2014,10,5,Detroit,15.0
2014,10,5,Washington,23.5
2014,10,5,New Orleans,25.8
2014,10,5,Carolina,31.5
2014,10,5,NY Jets,19.8
2014,10,5,Jacksonville,22.9
2014,10,5,LA Rams,14.5
2014,10,5,Las Vegas,22.6
2014,10,5,Tennessee,15.4
2014,9,28,Chicago,9.5
2014,9,28,Philadelphia,10.2
2014,9,28,Seattle,14.8
2014,9,28,Atlanta,8.7
2014,9,28,Indianapolis,12.0
2014,9,28,Denver,16.6
2014,9,28,NY Giants,10.0
2014,9,28,New England,18.6
2014,9,28,Dallas,10.0
2014,9,28,Cincinnati,9.1
2014,9,28,LA Chargers,15.1
2014,9,28,Cleveland,17.9
2014,9,28,Arizona,14.7
2014,9,28,Buffalo,29.2
2014,9,28,Carolina,18.4
2014,9,28,Kansas City,10.1
2014,9,28,San Francisco,22.7
2014,9,28,Green Bay,31.9
2014,9,28,New Orleans,19.8
2014,9,28,Minnesota,27.4
2014,9,28,Houston,24.2
2014,9,28,Miami,22.1
2014,9,28,Pittsburgh,12.3
2014,9,28,Baltimore,16.4
2014,9,28,Washington,23.5
2014,9,28,Detroit,18.6
2014,9,28,Tampa Bay,15.5
2014,9,28,Jacksonville,20.2
2014,9,28,NY Jets,21.8
2014,9,28,LA Rams,14.5
2014,9,28,Las Vegas,26.8
2014,9,28,Tennessee,46.6
2014,9,21,Seattle,13.7
2014,9,21,New England,9.7
2014,9,21,Denver,13.5
2014,9,21,Buffalo,10.9
2014,9,21,Atlanta,8.7
2014,9,21,Chicago,7.7
2014,9,21,Cleveland,12.5
2014,9,21,Philadelphia,15.3
2014,9,21,Green Bay,12.6
2014,9,21,Houston,10.9
2014,9,21,Minnesota,31.0
2014,9,21,San Francisco,18.0
2014,9,21,LA Chargers,12.6
2014,9,21,Indianapolis,12.6
2014,9,21,Carolina,13.0
2014,9,21,New Orleans,16.5
2014,9,21,Miami,29.0
2014,9,21,Arizona,10.6
2014,9,21,NY Jets,13.0
2014,9,21,Jacksonville,14.8
2014,9,21,Dallas,14.2
2014,9,21,Washington,11.0
2014,9,21,Detroit,46.1
2014,9,21,Baltimore,12.4
2014,9,21,Tampa Bay,15.5
2014,9,21,Cincinnati,19.7
2014,9,21,Las Vegas,26.0
2014,9,21,NY Giants,24.4
2014,9,21,Tennessee,31.4
2014,9,21,Pittsburgh,50.2
2014,9,21,Kansas City,22.4
2014,9,21,LA Rams,17.8
2014,9,14,Minnesota,10.4
2014,9,14,Miami,10.9
2014,9,14,Seattle,11.1
2014,9,14,San Francisco,11.3
2014,9,14,Las Vegas,11.3
2014,9,14,Denver,11.6
2014,9,14,Detroit,11.9
2014,9,14,Philadelphia,12.4
2014,9,14,New Orleans,13.9
2014,9,14,NY Giants,14.1
2014,9,14,Cleveland,14.4
2014,9,14,Atlanta,15.4
2014,9,14,Tennessee,15.6
2014,9,14,Buffalo,15.7
2014,9,14,New England,15.8
2014,9,14,Green Bay,15.9
2014,9,14,Cincinnati,16.5
2014,9,14,Carolina,16.7
2014,9,14,Indianapolis,17.0
2014,9,14,LA Chargers,17.1
2014,9,14,Baltimore,12.4
2014,9,14,Jacksonville,18.0
2014,9,14,Tampa Bay,18.9
2014,9,14,Houston,18.9
2014,9,14,NY Jets,21.2
2014,9,14,Chicago,21.4
2014,9,14,Pittsburgh,50.2
2014,9,14,Arizona,22.4
2014,9,14,Dallas,22.5
2014,9,14,Kansas City,24.5
2014,9,14,LA Rams,53.0
2014,9,14,Washington,62.0
2014,9,7,Seattle,11.1
2014,9,7,Green Bay,15.9
2014,2,23,Dallas,18.8
2014,2,23,Kansas City,11.7
2014,2,23,Denver,19.5
2014,2,23,Seattle,13.4
2014,2,23,San Francisco,18.1
2014,2,23,New England,20.0
2014,2,23,Chicago,12.3
2014,2,23,Indianapolis,17.5
2014,2,23,LA Rams,17.6
2014,2,23,Minnesota,24.6
2014,2,23,Pittsburgh,14.6
2014,2,23,Cincinnati,43.9
2014,2,23,Carolina,32.5
2014,2,23,Arizona,24.1
2014,2,23,Philadelphia,10.7
2014,2,23,Tennessee,19.4
2014,2,23,Green Bay,14.1
2014,2,23,Baltimore,13.1
2014,2,23,Tampa Bay,17.1
2014,2,23,Atlanta,15.4
2014,2,23,LA Chargers,15.2
2014,2,23,Miami,42.3
2014,2,23,Detroit,18.8
2014,2,23,New Orleans,26.9
2014,2,23,Buffalo,19.7
2014,2,23,Las Vegas,18.2
2014,2,23,NY Giants,13.9
2014,2,23,NY Jets,18.7
2014,2,23,Cleveland,41.9
2014,2,23,Washington,41.8
2014,2,23,Jacksonville,35.0
2014,2,23,Houston,28.8
2014,2,16,Dallas,18.8
2014,2,16,Kansas City,11.7
2014,2,16,Denver,19.5
2014,2,16,Seattle,13.4
2014,2,16,San Francisco,18.1
2014,2,16,New England,20.0
2014,2,16,Chicago,12.3
2014,2,16,Indianapolis,17.5
2014,2,16,LA Rams,17.6
2014,2,16,Minnesota,24.6
2014,2,16,Pittsburgh,14.6
2014,2,16,Cincinnati,43.9
2014,2,16,Carolina,32.5
2014,2,16,Arizona,24.1
2014,2,16,Philadelphia,10.7
2014,2,16,Tennessee,19.4
2014,2,16,Green Bay,14.1
2014,2,16,Baltimore,13.1
2014,2,16,Tampa Bay,17.1
2014,2,16,Atlanta,15.4
2014,2,16,LA Chargers,15.2
2014,2,16,Miami,42.3
2014,2,16,Detroit,18.8
2014,2,16,New Orleans,26.9
2014,2,16,Buffalo,19.7
2014,2,16,Las Vegas,18.2
2014,2,16,NY Giants,13.9
2014,2,16,NY Jets,18.7
2014,2,16,Cleveland,41.9
2014,2,16,Washington,41.8
2014,2,16,Jacksonville,35.0
2014,2,16,Houston,28.8
2014,2,9,Dallas,18.8
2014,2,9,Kansas City,11.7
2014,2,9,Denver,19.5
2014,2,9,Seattle,13.4
2014,2,9,San Francisco,18.1
2014,2,9,New England,20.0
2014,2,9,Chicago,12.3
2014,2,9,Indianapolis,17.5
2014,2,9,LA Rams,17.6
2014,2,9,Minnesota,24.6
2014,2,9,Pittsburgh,14.6
2014,2,9,Cincinnati,43.9
2014,2,9,Carolina,32.5
2014,2,9,Arizona,24.1
2014,2,9,Philadelphia,10.7
2014,2,9,Tennessee,19.4
2014,2,9,Green Bay,14.1
2014,2,9,Baltimore,13.1
2014,2,9,Tampa Bay,17.1
2014,2,9,Atlanta,15.4
2014,2,9,LA Chargers,15.2
2014,2,9,Miami,42.3
2014,2,9,Detroit,18.8
2014,2,9,New Orleans,26.9
2014,2,9,Buffalo,19.7
2014,2,9,Las Vegas,18.2
2014,2,9,NY Giants,13.9
2014,2,9,NY Jets,18.7
2014,2,9,Cleveland,41.9
2014,2,9,Washington,41.8
2014,2,9,Jacksonville,35.0
2014,2,9,Houston,28.8
2014,2,2,Dallas,18.8
2014,2,2,Kansas City,11.7
2014,2,2,Denver,19.5
2014,2,2,Seattle,13.4
2014,2,2,San Francisco,18.1
2014,2,2,New England,20.0
2014,2,2,Chicago,12.3
2014,2,2,Indianapolis,17.5
2014,2,2,LA Rams,17.6
2014,2,2,Minnesota,24.6
2014,2,2,Pittsburgh,14.6
2014,2,2,Cincinnati,43.9
2014,2,2,Carolina,32.5
2014,2,2,Arizona,24.1
2014,2,2,Philadelphia,10.7
2014,2,2,Tennessee,19.4
2014,2,2,Green Bay,14.1
2014,2,2,Baltimore,13.1
2014,2,2,Tampa Bay,17.1
2014,2,2,Atlanta,15.4
2014,2,2,LA Chargers,15.2
2014,2,2,Miami,42.3
2014,2,2,Detroit,18.8
2014,2,2,New Orleans,26.9
2014,2,2,Buffalo,19.7
2014,2,2,Las Vegas,18.2
2014,2,2,NY Giants,13.9
2014,2,2,NY Jets,18.7
2014,2,2,Cleveland,41.9
2014,2,2,Washington,41.8
2014,2,2,Jacksonville,35.0
2014,2,2,Houston,28.8
2014,1,26,Dallas,18.8
2014,1,26,Kansas City,11.7
2014,1,26,Denver,19.5
2014,1,26,Seattle,13.4
2014,1,26,San Francisco,18.1
2014,1,26,New England,20.0
2014,1,26,Chicago,12.3
2014,1,26,Indianapolis,17.5
2014,1,26,LA Rams,17.6
2014,1,26,Minnesota,24.6
2014,1,26,Pittsburgh,14.6
2014,1,26,Cincinnati,43.9
2014,1,26,Carolina,32.5
2014,1,26,Arizona,24.1
2014,1,26,Philadelphia,10.7
2014,1,26,Tennessee,19.4
2014,1,26,Green Bay,14.1
2014,1,26,Baltimore,13.1
2014,1,26,Tampa Bay,17.1
2014,1,26,Atlanta,15.4
2014,1,26,LA Chargers,15.2
2014,1,26,Miami,42.3
2014,1,26,Detroit,18.8
2014,1,26,New Orleans,26.9
2014,1,26,Buffalo,19.7
2014,1,26,Las Vegas,18.2
2014,1,26,NY Giants,13.9
2014,1,26,NY Jets,18.7
2014,1,26,Cleveland,41.9
2014,1,26,Washington,41.8
2014,1,26,Jacksonville,35.0
2014,1,26,Houston,28.8
2014,1,19,Denver,15.1
2014,1,19,Dallas,18.8
2014,1,19,Kansas City,11.7
2014,1,19,Seattle,12.0
2014,1,19,San Francisco,13.7
2014,1,19,New England,9.7
2014,1,19,Chicago,12.3
2014,1,19,Indianapolis,17.5
2014,1,19,LA Rams,17.6
2014,1,19,Minnesota,24.6
2014,1,19,Pittsburgh,14.6
2014,1,19,Cincinnati,43.9
2014,1,19,Carolina,32.5
2014,1,19,Arizona,24.1
2014,1,19,Philadelphia,10.7
2014,1,19,Tennessee,19.4
2014,1,19,Green Bay,14.1
2014,1,19,Baltimore,13.1
2014,1,19,Tampa Bay,17.1
2014,1,19,Atlanta,15.4
2014,1,19,LA Chargers,15.2
2014,1,19,Miami,42.3
2014,1,19,Detroit,18.8
2014,1,19,New Orleans,27.3
2014,1,19,Buffalo,19.7
2014,1,19,Las Vegas,18.2
2014,1,19,NY Giants,13.9
2014,1,19,NY Jets,18.7
2014,1,19,Cleveland,41.9
2014,1,19,Washington,41.8
2014,1,19,Jacksonville,35.0
2014,1,19,Houston,28.8
2014,1,12,Denver,13.5
2014,1,12,Dallas,18.8
2014,1,12,Kansas City,11.7
2014,1,12,Seattle,12.0
2014,1,12,San Francisco,16.6
2014,1,12,New England,9.7
2014,1,12,Chicago,12.3
2014,1,12,Carolina,13.5
2014,1,12,Indianapolis,17.5
2014,1,12,LA Rams,17.6
2014,1,12,Minnesota,24.6
2014,1,12,Pittsburgh,14.6
2014,1,12,Cincinnati,43.9
2014,1,12,Arizona,24.1
2014,1,12,Philadelphia,10.7
2014,1,12,Tennessee,19.4
2014,1,12,Green Bay,14.1
2014,1,12,Baltimore,13.1
2014,1,12,Tampa Bay,17.1
2014,1,12,Atlanta,15.4
2014,1,12,LA Chargers,11.8
2014,1,12,Miami,42.3
2014,1,12,Detroit,18.8
2014,1,12,New Orleans,27.3
2014,1,12,Buffalo,19.7
2014,1,12,Las Vegas,18.2
2014,1,12,NY Giants,13.9
2014,1,12,NY Jets,18.7
2014,1,12,Cleveland,41.9
2014,1,12,Washington,41.8
2014,1,12,Jacksonville,35.0
2014,1,12,Houston,28.8
2014,1,5,Denver,13.5
2014,1,5,Dallas,18.8
2014,1,5,Kansas City,11.7
2014,1,5,San Francisco,16.3
2014,1,5,Seattle,10.0
2014,1,5,Cincinnati,11.5
2014,1,5,Chicago,12.3
2014,1,5,Indianapolis,11.9
2014,1,5,New England,11.2
2014,1,5,Carolina,13.5
2014,1,5,LA Rams,17.6
2014,1,5,Minnesota,24.6
2014,1,5,Pittsburgh,14.6
2014,1,5,Arizona,24.1
2014,1,5,Philadelphia,10.7
2014,1,5,Tennessee,19.4
2014,1,5,Green Bay,14.3
2014,1,5,Baltimore,13.1
2014,1,5,Tampa Bay,17.1
2014,1,5,New Orleans,16.7
2014,1,5,Atlanta,15.4
2014,1,5,Miami,42.3
2014,1,5,Detroit,18.8
2014,1,5,LA Chargers,15.0
2014,1,5,Buffalo,19.7
2014,1,5,Las Vegas,18.2
2014,1,5,NY Giants,13.9
2014,1,5,NY Jets,18.7
2014,1,5,Cleveland,41.9
2014,1,5,Washington,41.8
2014,1,5,Jacksonville,35.0
2014,1,5,Houston,28.8
2013,12,29,Denver,13.3
2013,12,29,Dallas,11.4
2013,12,29,San Francisco,11.3
2013,12,29,Seattle,7.9
2013,12,29,Kansas City,10.4
2013,12,29,LA Rams,9.7
2013,12,29,Chicago,20.2
2013,12,29,Minnesota,17.2
2013,12,29,Carolina,14.8
2013,12,29,New England,12.9
2013,12,29,Indianapolis,21.7
2013,12,29,Arizona,10.3
2013,12,29,Cincinnati,5.5
2013,12,29,Tennessee,18.5
2013,12,29,Miami,20.8
2013,12,29,Baltimore,14.1
2013,12,29,New Orleans,22.0
2013,12,29,Buffalo,8.5
2013,12,29,Pittsburgh,16.5
2013,12,29,Detroit,14.0
2013,12,29,Tampa Bay,9.5
2013,12,29,Green Bay,12.6
2013,12,29,Philadelphia,16.8
2013,12,29,LA Chargers,12.0
2013,12,29,NY Giants,17.0
2013,12,29,Las Vegas,12.7
2013,12,29,Atlanta,27.3
2013,12,29,Washington,31.7
2013,12,29,Cleveland,33.4
2013,12,29,NY Jets,73.3
2013,12,29,Houston,36.3
2013,12,29,Jacksonville,25.6
2013,12,22,Denver,15.8
2013,12,22,Dallas,11.4
2013,12,22,San Francisco,9.8
2013,12,22,Seattle,7.9
2013,12,22,Chicago,13.9
2013,12,22,Minnesota,16.8
2013,12,22,Carolina,12.5
2013,12,22,Kansas City,20.2
2013,12,22,Indianapolis,12.2
2013,12,22,LA Rams,9.8
2013,12,22,Tennessee,12.6
2013,12,22,New England,19.5
2013,12,22,Miami,17.2
2013,12,22,Cincinnati,5.5
2013,12,22,Baltimore,15.9
2013,12,22,New Orleans,22.0
2013,12,22,Arizona,15.4
2013,12,22,Buffalo,8.5
2013,12,22,Detroit,16.7
2013,12,22,Pittsburgh,10.8
2013,12,22,Green Bay,30.3
2013,12,22,Philadelphia,16.8
2013,12,22,Cleveland,16.5
2013,12,22,Tampa Bay,10.0
2013,12,22,NY Giants,12.4
2013,12,22,Washington,26.7
2013,12,22,Atlanta,27.3
2013,12,22,Las Vegas,12.2
2013,12,22,LA Chargers,27.2
2013,12,22,NY Jets,19.1
2013,12,22,Houston,17.1
2013,12,22,Jacksonville,19.6
2013,12,15,Denver,14.2
2013,12,15,Dallas,11.4
2013,12,15,San Francisco,16.8
2013,12,15,Minnesota,9.0
2013,12,15,Chicago,17.8
2013,12,15,Kansas City,9.1
2013,12,15,Seattle,14.8
2013,12,15,Carolina,27.8
2013,12,15,Indianapolis,12.2
2013,12,15,New England,11.1
2013,12,15,LA Rams,9.8
2013,12,15,Miami,11.2
2013,12,15,Tennessee,12.6
2013,12,15,New Orleans,12.8
2013,12,15,Baltimore,9.5
2013,12,15,Arizona,12.3
2013,12,15,Green Bay,30.5
2013,12,15,Detroit,17.3
2013,12,15,Washington,16.0
2013,12,15,Cincinnati,21.4
2013,12,15,Philadelphia,15.4
2013,12,15,Atlanta,22.6
2013,12,15,Cleveland,13.1
2013,12,15,Buffalo,22.7
2013,12,15,LA Chargers,16.5
2013,12,15,Pittsburgh,13.0
2013,12,15,NY Giants,10.5
2013,12,15,NY Jets,13.0
2013,12,15,Las Vegas,10.7
2013,12,15,Tampa Bay,12.0
2013,12,15,Houston,9.8
2013,12,15,Jacksonville,7.4
2013,12,8,Denver,9.9
2013,12,8,Dallas,13.0
2013,12,8,San Francisco,9.5
2013,12,8,Chicago,16.4
2013,12,8,Indianapolis,11.6
2013,12,8,Minnesota,9.0
2013,12,8,Carolina,11.0
2013,12,8,Kansas City,9.1
2013,12,8,Seattle,15.4
2013,12,8,New England,11.1
2013,12,8,Miami,15.7
2013,12,8,Green Bay,15.6
2013,12,8,Tennessee,13.0
2013,12,8,New Orleans,20.4
2013,12,8,LA Rams,17.3
2013,12,8,Detroit,20.1
2013,12,8,Baltimore,15.4
2013,12,8,Arizona,12.9
2013,12,8,Cincinnati,23.3
2013,12,8,Washington,16.0
2013,12,8,Atlanta,28.9
2013,12,8,Buffalo,36.2
2013,12,8,Philadelphia,11.1
2013,12,8,Cleveland,13.1
2013,12,8,LA Chargers,17.1
2013,12,8,Pittsburgh,15.5
2013,12,8,NY Jets,13.0
2013,12,8,NY Giants,21.7
2013,12,8,Las Vegas,28.0
2013,12,8,Tampa Bay,14.6
2013,12,8,Houston,20.1
2013,12,8,Jacksonville,31.8
2013,12,1,Denver,9.9
2013,12,1,Dallas,8.9
2013,12,1,Chicago,8.8
2013,12,1,San Francisco,9.5
2013,12,1,Indianapolis,8.6
2013,12,1,Minnesota,7.8
2013,12,1,Seattle,9.6
2013,12,1,Carolina,10.5
2013,12,1,Kansas City,14.4
2013,12,1,New Orleans,11.0
2013,12,1,Green Bay,10.5
2013,12,1,Miami,15.7
2013,12,1,LA Rams,37.7
2013,12,1,New England,9.3
2013,12,1,Buffalo,17.6
2013,12,1,Tennessee,21.6
2013,12,1,Atlanta,22.5
2013,12,1,Detroit,20.1
2013,12,1,Baltimore,17.9
2013,12,1,Arizona,12.9
2013,12,1,Cincinnati,23.3
2013,12,1,Washington,12.7
2013,12,1,LA Chargers,18.1
2013,12,1,Cleveland,20.0
2013,12,1,Las Vegas,13.3
2013,12,1,Pittsburgh,15.3
2013,12,1,Philadelphia,28.7
2013,12,1,NY Jets,26.7
2013,12,1,NY Giants,21.7
2013,12,1,Tampa Bay,22.8
2013,12,1,Houston,18.4
2013,12,1,Jacksonville,31.8
2013,11,24,Denver,15.8
2013,11,24,Dallas,11.4
2013,11,24,San Francisco,9.8
2013,11,24,Seattle,7.9
2013,11,24,Chicago,13.9
2013,11,24,Minnesota,16.8
2013,11,24,Carolina,12.5
2013,11,24,Kansas City,20.2
2013,11,24,Indianapolis,12.2
2013,11,24,LA Rams,9.8
2013,11,24,Tennessee,12.6
2013,11,24,New England,19.5
2013,11,24,Miami,17.2
2013,11,24,Cincinnati,5.5
2013,11,24,Baltimore,15.9
2013,11,24,New Orleans,22.0
2013,11,24,Arizona,15.4
2013,11,24,Buffalo,8.5
2013,11,24,Detroit,16.7
2013,11,24,Pittsburgh,10.8
2013,11,24,Green Bay,30.3
2013,11,24,Philadelphia,16.8
2013,11,24,Cleveland,16.5
2013,11,24,Tampa Bay,10.0
2013,11,24,NY Giants,12.4
2013,11,24,Washington,26.7
2013,11,24,Atlanta,27.3
2013,11,24,Las Vegas,12.2
2013,11,24,LA Chargers,27.2
2013,11,24,NY Jets,19.1
2013,11,24,Houston,17.1
2013,11,24,Jacksonville,19.6
2013,11,17,Denver,14.2
2013,11,17,Dallas,11.4
2013,11,17,San Francisco,16.8
2013,11,17,Minnesota,9.0
2013,11,17,Chicago,17.8
2013,11,17,Kansas City,9.1
2013,11,17,Seattle,14.8
2013,11,17,Carolina,27.8
2013,11,17,Indianapolis,12.2
2013,11,17,New England,11.1
2013,11,17,LA Rams,9.8
2013,11,17,Miami,11.2
2013,11,17,Tennessee,12.6
2013,11,17,New Orleans,12.8
2013,11,17,Baltimore,9.5
2013,11,17,Arizona,12.3
2013,11,17,Green Bay,30.5
2013,11,17,Detroit,17.3
2013,11,17,Washington,16.0
2013,11,17,Cincinnati,21.4
2013,11,17,Philadelphia,15.4
2013,11,17,Atlanta,22.6
2013,11,17,Cleveland,13.1
2013,11,17,Buffalo,22.7
2013,11,17,LA Chargers,16.5
2013,11,17,Pittsburgh,13.0
2013,11,17,NY Giants,10.5
2013,11,17,NY Jets,13.0
2013,11,17,Las Vegas,10.7
2013,11,17,Tampa Bay,12.0
2013,11,17,Houston,9.8
2013,11,17,Jacksonville,7.4
2013,11,10,Denver,9.9
2013,11,10,Dallas,13.0
2013,11,10,San Francisco,9.5
2013,11,10,Chicago,16.4
2013,11,10,Indianapolis,11.6
2013,11,10,Minnesota,9.0
2013,11,10,Carolina,11.0
2013,11,10,Kansas City,9.1
2013,11,10,Seattle,15.4
2013,11,10,New England,11.1
2013,11,10,Miami,15.7
2013,11,10,Green Bay,15.6
2013,11,10,Tennessee,13.0
2013,11,10,New Orleans,20.4
2013,11,10,LA Rams,17.3
2013,11,10,Detroit,20.1
2013,11,10,Baltimore,15.4
2013,11,10,Arizona,12.9
2013,11,10,Cincinnati,23.3
2013,11,10,Washington,16.0
2013,11,10,Atlanta,28.9
2013,11,10,Buffalo,36.2
2013,11,10,Philadelphia,11.1
2013,11,10,Cleveland,13.1
2013,11,10,LA Chargers,17.1
2013,11,10,Pittsburgh,15.5
2013,11,10,NY Jets,13.0
2013,11,10,NY Giants,21.7
2013,11,10,Las Vegas,28.0
2013,11,10,Tampa Bay,14.6
2013,11,10,Houston,20.1
2013,11,10,Jacksonville,31.8
2013,11,3,Denver,9.9
2013,11,3,Dallas,8.9
2013,11,3,Chicago,8.8
2013,11,3,San Francisco,9.5
2013,11,3,Indianapolis,8.6
2013,11,3,Minnesota,7.8
2013,11,3,Seattle,9.6
2013,11,3,Carolina,10.5
2013,11,3,Kansas City,14.4
2013,11,3,New Orleans,11.0
2013,11,3,Green Bay,10.5
2013,11,3,Miami,15.7
2013,11,3,LA Rams,37.7
2013,11,3,New England,9.3
2013,11,3,Buffalo,17.6
2013,11,3,Tennessee,21.6
2013,11,3,Atlanta,22.5
2013,11,3,Detroit,20.1
2013,11,3,Baltimore,17.9
2013,11,3,Arizona,12.9
2013,11,3,Cincinnati,23.3
2013,11,3,Washington,12.7
2013,11,3,LA Chargers,18.1
2013,11,3,Cleveland,20.0
2013,11,3,Las Vegas,13.3
2013,11,3,Pittsburgh,15.3
2013,11,3,Philadelphia,28.7
2013,11,3,NY Jets,26.7
2013,11,3,NY Giants,21.7
2013,11,3,Tampa Bay,22.8
2013,11,3,Houston,18.4
2013,11,3,Jacksonville,31.8
2013,10,27,Denver,13.0
2013,10,27,Chicago,8.8
2013,10,27,Dallas,21.6
2013,10,27,Indianapolis,8.6
2013,10,27,San Francisco,11.3
2013,10,27,LA Rams,21.1
2013,10,27,Carolina,10.5
2013,10,27,Seattle,10.1
2013,10,27,Kansas City,21.0
2013,10,27,Miami,14.0
2013,10,27,Minnesota,29.4
2013,10,27,Detroit,18.1
2013,10,27,Buffalo,11.7
2013,10,27,Atlanta,9.4
2013,10,27,New Orleans,13.4
2013,10,27,Tennessee,21.6
2013,10,27,Baltimore,17.9
2013,10,27,Green Bay,11.5
2013,10,27,New England,10.9
2013,10,27,Arizona,10.6
2013,10,27,Washington,11.1
2013,10,27,Cleveland,16.6
2013,10,27,LA Chargers,18.1
2013,10,27,Cincinnati,15.6
2013,10,27,Philadelphia,92.7
2013,10,27,NY Jets,12.8
2013,10,27,NY Giants,11.2
2013,10,27,Las Vegas,39.1
2013,10,27,Pittsburgh,15.1
2013,10,27,Tampa Bay,22.8
2013,10,27,Houston,18.4
2013,10,27,Jacksonville,58.8
2013,10,20,Denver,11.6
2013,10,20,Dallas,6.9
2013,10,20,LA Rams,5.7
2013,10,20,Kansas City,9.0
2013,10,20,Chicago,13.8
2013,10,20,Seattle,10.1
2013,10,20,Minnesota,29.0
2013,10,20,San Francisco,12.1
2013,10,20,Miami,12.8
2013,10,20,Detroit,11.8
2013,10,20,Indianapolis,29.7
2013,10,20,Tennessee,17.2
2013,10,20,New Orleans,13.4
2013,10,20,Baltimore,21.2
2013,10,20,Buffalo,13.4
2013,10,20,Carolina,10.5
2013,10,20,Atlanta,13.0
2013,10,20,Philadelphia,13.7
2013,10,20,Arizona,10.6
2013,10,20,Green Bay,23.1
2013,10,20,LA Chargers,19.7
2013,10,20,New England,12.5
2013,10,20,Cleveland,23.2
2013,10,20,Cincinnati,17.9
2013,10,20,Las Vegas,39.1
2013,10,20,Washington,27.1
2013,10,20,Pittsburgh,17.3
2013,10,20,NY Jets,44.5
2013,10,20,NY Giants,16.9
2013,10,20,Houston,32.3
2013,10,20,Tampa Bay,17.6
2013,10,20,Jacksonville,19.1
2013,10,13,Denver,10.1
2013,10,13,Minnesota,11.6
2013,10,13,Dallas,10.9
2013,10,13,Chicago,13.8
