year,month,day,team,defensive_yards_per_game_allowed
2014,12,21,Dallas,294.0
2014,12,21,Green Bay,253.0
2014,12,21,Houston,278.0
2014,12,21,Tampa Bay,392.0
2014,12,21,Philadelphia,305.0
2014,12,21,NY Giants,372.0
2014,12,21,Jacksonville,357.0
2014,12,21,Tennessee,288.0
2014,12,21,Chicago,443.0
2014,12,21,New Orleans,278.0
2014,12,21,Atlanta,398.0
2014,12,14,Seattle,139.0
2014,12,14,Detroit,233.0
2014,12,14,San Francisco,330.0
2014,12,14,Denver,415.0
2014,12,14,Buffalo,306.0
2014,12,14,Miami,447.0
2014,12,14,NY Jets,411.0
2014,12,14,Kansas City,366.0
2014,12,14,LA Chargers,397.0
2014,12,14,LA Rams,274.0
2014,12,14,Washington,329.0
2014,12,14,Minnesota,410.0
2014,12,14,New England,216.0
2014,12,14,Arizona,280.0
2014,12,14,Las Vegas,248.0
2014,12,14,Baltimore,249.0
2014,12,14,Pittsburgh,408.0
2014,12,14,Indianapolis,248.0
2014,12,14,Carolina,310.0
2014,12,14,Cleveland,362.0
2014,12,14,Tampa Bay,407.0
2014,12,14,Dallas,376.0
2014,12,14,NY Giants,207.0
2014,12,14,Philadelphia,440.0
2014,12,14,Houston,262.0
2014,12,14,Green Bay,465.0
2014,12,14,Jacksonville,304.0
2014,12,14,Cincinnati,543.0
2014,12,14,Chicago,397.0
2014,12,14,Tennessee,402.0
2014,12,14,New Orleans,497.0
2014,12,14,Atlanta,502.0
2014,12,7,Seattle,164.0
2014,12,7,Detroit,269.0
2014,12,7,Denver,151.0
2014,12,7,San Francisco,379.0
2014,12,7,Buffalo,315.0
2014,12,7,Miami,326.0
2014,12,7,NY Jets,291.0
2014,12,7,LA Chargers,350.0
2014,12,7,Kansas City,388.0
2014,12,7,Minnesota,348.0
2014,12,7,Washington,487.0
2014,12,7,Pittsburgh,393.0
2014,12,7,Arizona,500.0
2014,12,7,LA Rams,244.0
2014,12,7,Las Vegas,348.0
2014,12,7,Baltimore,440.0
2014,12,7,Carolina,210.0
2014,12,7,Cleveland,287.0
2014,12,7,New England,478.0
2014,12,7,Tampa Bay,288.0
2014,12,7,Cincinnati,263.0
2014,12,7,Indianapolis,425.0
2014,12,7,Dallas,376.0
2014,12,7,Philadelphia,267.0
2014,12,7,Green Bay,320.0
2014,12,7,Chicago,397.0
2014,12,7,Houston,320.0
2014,12,7,Jacksonville,329.0
2014,12,7,NY Giants,258.0
2014,12,7,Tennessee,457.0
2014,12,7,New Orleans,538.0
2014,12,7,Atlanta,329.0
2014,11,30,Detroit,291.0
2014,11,30,San Francisco,419.0
2014,11,30,Kansas City,200.0
2014,11,30,Denver,306.0
2014,11,30,Seattle,266.0
2014,11,30,NY Jets,280.0
2014,11,30,Miami,377.0
2014,11,30,Minnesota,225.0
2014,11,30,Buffalo,312.0
2014,11,30,LA Chargers,425.0
2014,11,30,Washington,390.0
2014,11,30,New England,384.0
2014,11,30,Baltimore,350.0
2014,11,30,Dallas,409.0
2014,11,30,Indianapolis,639.0
2014,11,30,Pittsburgh,448.0
2014,11,30,Las Vegas,306.0
2014,11,30,Chicago,487.0
2014,11,30,Tennessee,405.0
2014,11,30,LA Rams,361.0
2014,11,30,Carolina,310.0
2014,11,30,Green Bay,495.0
2014,11,30,Houston,326.0
2014,11,30,Arizona,521.0
2014,11,30,Jacksonville,326.0
2014,11,30,Philadelphia,400.0
2014,11,30,NY Giants,423.0
2014,11,30,New Orleans,491.0
2014,11,30,Cleveland,387.0
2014,11,30,Cincinnati,294.0
2014,11,30,Atlanta,385.0
2014,11,30,Tampa Bay,332.0
2014,11,23,Detroit,408.0
2014,11,23,San Francisco,419.0
2014,11,23,Indianapolis,135.0
2014,11,23,Miami,224.0
2014,11,23,LA Chargers,365.0
2014,11,23,Denver,310.0
2014,11,23,Washington,236.0
2014,11,23,Seattle,272.0
2014,11,23,NY Jets,323.0
2014,11,23,Kansas City,251.0
2014,11,23,Buffalo,276.0
2014,11,23,New England,423.0
2014,11,23,Minnesota,373.0
2014,11,23,Dallas,352.0
2014,11,23,Pittsburgh,393.0
2014,11,23,Baltimore,254.0
2014,11,23,Chicago,393.0
2014,11,23,Arizona,220.0
2014,11,23,Green Bay,336.0
2014,11,23,Tennessee,351.0
2014,11,23,New Orleans,344.0
2014,11,23,Las Vegas,365.0
2014,11,23,LA Rams,463.0
2014,11,23,Philadelphia,254.0
2014,11,23,NY Giants,423.0
2014,11,23,Houston,328.0
2014,11,23,Carolina,363.0
2014,11,23,Jacksonville,266.0
2014,11,23,Cleveland,336.0
2014,11,23,Atlanta,371.0
2014,11,23,Cincinnati,506.0
2014,11,23,Tampa Bay,475.0
2014,11,16,Detroit,212.0
2014,11,16,San Francisco,309.0
2014,11,16,LA Chargers,396.0
2014,11,16,Denver,204.0
2014,11,16,New England,336.0
2014,11,16,NY Jets,359.0
2014,11,16,Miami,369.0
2014,11,16,Minnesota,255.0
2014,11,16,Seattle,401.0
2014,11,16,Washington,317.0
2014,11,16,Buffalo,396.0
2014,11,16,Pittsburgh,368.0
2014,11,16,Indianapolis,332.0
2014,11,16,Kansas City,357.0
2014,11,16,Dallas,206.0
2014,11,16,Chicago,287.0
2014,11,16,Baltimore,364.0
2014,11,16,LA Rams,432.0
2014,11,16,Green Bay,349.0
2014,11,16,Tennessee,379.0
2014,11,16,Las Vegas,423.0
2014,11,16,NY Giants,448.0
2014,11,16,New Orleans,314.0
2014,11,16,Philadelphia,253.0
2014,11,16,Arizona,407.0
2014,11,16,Carolina,513.0
2014,11,16,Houston,456.0
2014,11,16,Cincinnati,431.0
2014,11,16,Cleveland,359.0
2014,11,16,Jacksonville,290.0
2014,11,16,Atlanta,478.0
2014,11,16,Tampa Bay,475.0
2014,11,9,Detroit,343.0
2014,11,9,San Francisco,265.0
2014,11,9,LA Chargers,151.0
2014,11,9,New England,320.0
2014,11,9,Seattle,307.0
2014,11,9,NY Jets,439.0
2014,11,9,Miami,317.0
2014,11,9,Buffalo,263.0
2014,11,9,Pittsburgh,243.0
2014,11,9,Washington,403.0
2014,11,9,Kansas City,357.0
2014,11,9,Indianapolis,287.0
2014,11,9,LA Rams,352.0
2014,11,9,Denver,215.0
2014,11,9,Minnesota,320.0
2014,11,9,Baltimore,422.0
2014,11,9,Chicago,321.0
2014,11,9,NY Giants,397.0
2014,11,9,Las Vegas,435.0
2014,11,9,Carolina,347.0
2014,11,9,Dallas,330.0
2014,11,9,Green Bay,299.0
2014,11,9,Tennessee,460.0
2014,11,9,Arizona,568.0
2014,11,9,New Orleans,314.0
2014,11,9,Houston,456.0
2014,11,9,Cincinnati,505.0
2014,11,9,Philadelphia,466.0
2014,11,9,Atlanta,317.0
2014,11,9,Tampa Bay,511.0
2014,11,9,Cleveland,410.0
2014,11,9,Jacksonville,372.0
2014,11,2,Detroit,336.0
2014,11,2,San Francisco,213.0
2014,11,2,NY Jets,360.0
2014,11,2,New England,443.0
2014,11,2,Arizona,318.0
2014,11,2,Seattle,332.0
2014,11,2,Miami,317.0
2014,11,2,Washington,449.0
2014,11,2,LA Chargers,319.0
2014,11,2,Buffalo,301.0
2014,11,2,Kansas City,290.0
2014,11,2,LA Rams,340.0
2014,11,2,Baltimore,315.0
2014,11,2,Cincinnati,326.0
2014,11,2,Tennessee,498.0
2014,11,2,Pittsburgh,350.0
2014,11,2,Minnesota,411.0
2014,11,2,NY Giants,329.0
2014,11,2,Indianapolis,261.0
2014,11,2,Las Vegas,435.0
2014,11,2,Houston,316.0
2014,11,2,Chicago,358.0
2014,11,2,Carolina,454.0
2014,11,2,Dallas,438.0
2014,11,2,Green Bay,496.0
2014,11,2,Denver,384.0
2014,11,2,Philadelphia,407.0
2014,11,2,Tampa Bay,416.0
2014,11,2,New Orleans,445.0
2014,11,2,Cleveland,377.0
2014,11,2,Atlanta,558.0
2014,11,2,Jacksonville,407.0
2014,10,26,Detroit,408.0
2014,10,26,San Francisco,419.0
2014,10,26,Indianapolis,135.0
2014,10,26,Miami,224.0
2014,10,26,Denver,306.0
2014,10,26,Washington,236.0
2014,10,26,Seattle,275.0
2014,10,26,NY Jets,323.0
2014,10,26,Kansas City,251.0
2014,10,26,Buffalo,276.0
2014,10,26,LA Chargers,425.0
2014,10,26,New England,423.0
2014,10,26,Minnesota,373.0
2014,10,26,Dallas,352.0
2014,10,26,Pittsburgh,393.0
2014,10,26,Baltimore,254.0
2014,10,26,Chicago,393.0
2014,10,26,Arizona,220.0
2014,10,26,Green Bay,331.0
2014,10,26,Tennessee,351.0
2014,10,26,New Orleans,344.0
2014,10,26,Las Vegas,365.0
2014,10,26,LA Rams,463.0
2014,10,26,Philadelphia,254.0
2014,10,26,NY Giants,423.0
2014,10,26,Houston,328.0
2014,10,26,Carolina,363.0
2014,10,26,Jacksonville,266.0
2014,10,26,Cleveland,336.0
2014,10,26,Atlanta,371.0
2014,10,26,Cincinnati,506.0
2014,10,26,Tampa Bay,475.0
2014,10,19,Detroit,212.0
2014,10,19,San Francisco,309.0
2014,10,19,LA Chargers,396.0
2014,10,19,Denver,204.0
2014,10,19,NY Jets,323.0
2014,10,19,Miami,369.0
2014,10,19,Minnesota,255.0
2014,10,19,New England,423.0
2014,10,19,Seattle,401.0
2014,10,19,Washington,317.0
2014,10,19,Buffalo,396.0
2014,10,19,Pittsburgh,368.0
2014,10,19,Indianapolis,332.0
2014,10,19,Kansas City,357.0
2014,10,19,Dallas,206.0
2014,10,19,Chicago,287.0
2014,10,19,Baltimore,364.0
2014,10,19,LA Rams,432.0
2014,10,19,Green Bay,349.0
2014,10,19,Tennessee,379.0
2014,10,19,Las Vegas,423.0
2014,10,19,NY Giants,448.0
2014,10,19,New Orleans,314.0
2014,10,19,Philadelphia,254.0
2014,10,19,Arizona,407.0
2014,10,19,Carolina,513.0
2014,10,19,Houston,456.0
2014,10,19,Cincinnati,431.0
2014,10,19,Cleveland,359.0
2014,10,19,Jacksonville,290.0
2014,10,19,Atlanta,478.0
2014,10,19,Tampa Bay,475.0
2014,10,12,Detroit,343.0
2014,10,12,San Francisco,265.0
2014,10,12,LA Chargers,151.0
2014,10,12,New England,320.0
2014,10,12,Seattle,307.0
2014,10,12,NY Jets,439.0
2014,10,12,Miami,317.0
2014,10,12,Buffalo,273.0
2014,10,12,Pittsburgh,243.0
2014,10,12,Washington,403.0
2014,10,12,Indianapolis,332.0
2014,10,12,Kansas City,357.0
2014,10,12,LA Rams,352.0
2014,10,12,Denver,215.0
2014,10,12,Minnesota,320.0
2014,10,12,Baltimore,432.0
2014,10,12,Chicago,321.0
2014,10,12,NY Giants,397.0
2014,10,12,Las Vegas,435.0
2014,10,12,Carolina,347.0
2014,10,12,Dallas,330.0
2014,10,12,Green Bay,299.0
2014,10,12,Tennessee,460.0
2014,10,12,Arizona,568.0
2014,10,12,New Orleans,314.0
2014,10,12,Cincinnati,505.0
2014,10,12,Houston,456.0
2014,10,12,Philadelphia,466.0
2014,10,12,Atlanta,317.0
2014,10,12,Tampa Bay,511.0
2014,10,12,Cleveland,410.0
2014,10,12,Jacksonville,372.0
2014,10,5,Detroit,336.0
2014,10,5,San Francisco,213.0
2014,10,5,NY Jets,360.0
2014,10,5,New England,443.0
2014,10,5,Arizona,318.0
2014,10,5,Seattle,332.0
2014,10,5,Miami,317.0
2014,10,5,Washington,449.0
2014,10,5,LA Chargers,320.0
2014,10,5,Buffalo,301.0
2014,10,5,Kansas City,290.0
2014,10,5,LA Rams,340.0
2014,10,5,Baltimore,315.0
2014,10,5,Minnesota,320.0
2014,10,5,Cincinnati,326.0
2014,10,5,Tennessee,498.0
2014,10,5,Pittsburgh,350.0
2014,10,5,NY Giants,329.0
2014,10,5,Indianapolis,261.0
2014,10,5,Las Vegas,435.0
2014,10,5,Houston,316.0
2014,10,5,Green Bay,299.0
2014,10,5,Chicago,358.0
2014,10,5,Carolina,454.0
2014,10,5,Dallas,438.0
2014,10,5,Tampa Bay,390.0
2014,10,5,Denver,384.0
2014,10,5,Philadelphia,407.0
2014,10,5,New Orleans,445.0
2014,10,5,Cleveland,377.0
2014,10,5,Atlanta,558.0
2014,10,5,Jacksonville,407.0
2014,9,28,Detroit,223.0
2014,9,28,NY Jets,257.0
2014,9,28,New England,241.0
2014,9,28,Tennessee,300.0
2014,9,28,San Francisco,338.0
2014,9,28,Arizona,318.0
2014,9,28,Seattle,332.0
2014,9,28,Miami,342.0
2014,9,28,Washington,449.0
2014,9,28,LA Chargers,292.0
2014,9,28,Minnesota,396.0
2014,9,28,Las Vegas,297.0
2014,9,28,LA Rams,340.0
2014,9,28,Carolina,454.0
2014,9,28,Buffalo,333.0
2014,9,28,Baltimore,375.0
2014,9,28,Cincinnati,326.0
2014,9,28,Pittsburgh,349.0
2014,9,28,Kansas City,332.0
2014,9,28,Green Bay,353.0
2014,9,28,NY Giants,329.0
2014,9,28,Dallas,448.0
2014,9,28,Chicago,414.0
2014,9,28,New Orleans,247.0
2014,9,28,Houston,419.0
2014,9,28,Philadelphia,511.0
2014,9,28,Tampa Bay,488.0
2014,9,28,Atlanta,217.0
2014,9,28,Indianapolis,344.0
2014,9,28,Denver,384.0
2014,9,28,Cleveland,377.0
2014,9,28,Jacksonville,529.0
2014,9,21,Washington,148.0
2014,9,21,Detroit,313.0
2014,9,21,NY Jets,390.0
2014,9,21,New England,217.0
2014,9,21,Carolina,323.0
2014,9,21,San Francisco,216.0
2014,9,21,Minnesota,292.0
2014,9,21,Tennessee,368.0
2014,9,21,Miami,315.0
2014,9,21,Arizona,341.0
2014,9,21,Seattle,377.0
2014,9,21,Dallas,314.0
2014,9,21,Philadelphia,341.0
2014,9,21,Baltimore,301.0
2014,9,21,NY Giants,266.0
2014,9,21,LA Rams,332.0
2014,9,21,LA Chargers,288.0
2014,9,21,Green Bay,312.0
2014,9,21,Pittsburgh,323.0
2014,9,21,Buffalo,290.0
2014,9,21,Chicago,359.0
2014,9,21,Las Vegas,327.0
2014,9,21,Kansas City,325.0
2014,9,21,Cincinnati,309.0
2014,9,21,Houston,364.0
2014,9,21,Tampa Bay,488.0
2014,9,21,Atlanta,217.0
2014,9,21,Denver,380.0
2014,9,21,Indianapolis,458.0
2014,9,21,Jacksonville,449.0
2014,9,21,New Orleans,324.0
2014,9,21,Cleveland,397.0
2014,9,14,NY Jets,158.0
2014,9,14,Detroit,197.0
2014,9,14,Tennessee,245.0
2014,9,14,Seattle,255.0
2014,9,14,Carolina,264.0
2014,9,14,Arizona,290.0
2014,9,14,Philadelphia,306.0
2014,9,14,Miami,315.0
2014,9,14,Dallas,316.0
2014,9,14,Minnesota,318.0
2014,9,14,Washington,321.0
2014,9,14,Tampa Bay,334.0
2014,9,14,Baltimore,301.0
2014,9,14,LA Rams,355.0
2014,9,14,Pittsburgh,323.0
2014,9,14,New England,360.0
2014,9,14,Chicago,360.0
2014,9,14,Indianapolis,361.0
2014,9,14,Houston,372.0
2014,9,14,San Francisco,382.0
2014,9,14,Green Bay,398.0
2014,9,14,Las Vegas,402.0
2014,9,14,LA Chargers,403.0
2014,9,14,Kansas City,405.0
2014,9,14,Denver,408.0
2014,9,14,NY Giants,417.0
2014,9,14,Jacksonville,420.0
2014,9,14,Cincinnati,423.0
2014,9,14,Buffalo,427.0
2014,9,14,Atlanta,472.0
2014,9,14,Cleveland,503.0
2014,9,14,New Orleans,568.0
2014,9,7,Seattle,255.0
2014,9,7,Green Bay,398.0
2014,2,23,Seattle,308.0
2014,2,23,New Orleans,277.0
2014,2,23,Carolina,315.0
2014,2,23,Cincinnati,318.0
2014,2,23,San Francisco,308.0
2014,2,23,Arizona,375.0
2014,2,23,Houston,311.0
2014,2,23,NY Giants,251.0
2014,2,23,Cleveland,292.0
2014,2,23,Buffalo,382.0
2014,2,23,NY Jets,296.0
2014,2,23,Baltimore,392.0
2014,2,23,Pittsburgh,293.0
2014,2,23,Tennessee,288.0
2014,2,23,LA Rams,269.0
2014,2,23,Detroit,345.0
2014,2,23,Tampa Bay,468.0
2014,2,23,Denver,320.0
2014,2,23,Washington,278.0
2014,2,23,Miami,374.0
2014,2,23,Las Vegas,458.0
2014,2,23,Indianapolis,419.0
2014,2,23,LA Chargers,363.0
2014,2,23,Green Bay,381.0
2014,2,23,Kansas City,536.0
2014,2,23,Jacksonville,379.0
2014,2,23,Atlanta,283.0
2014,2,23,New England,507.0
2014,2,23,Chicago,473.0
2014,2,23,Philadelphia,434.0
2014,2,23,Minnesota,245.0
2014,2,23,Dallas,366.0
2014,2,16,Seattle,308.0
2014,2,16,New Orleans,277.0
2014,2,16,Carolina,315.0
2014,2,16,Cincinnati,318.0
2014,2,16,San Francisco,308.0
2014,2,16,Arizona,375.0
2014,2,16,Houston,311.0
2014,2,16,NY Giants,251.0
2014,2,16,Cleveland,292.0
2014,2,16,Buffalo,382.0
2014,2,16,NY Jets,296.0
2014,2,16,Baltimore,392.0
2014,2,16,Pittsburgh,293.0
2014,2,16,Tennessee,288.0
2014,2,16,LA Rams,269.0
2014,2,16,Detroit,345.0
2014,2,16,Tampa Bay,468.0
2014,2,16,Denver,320.0
2014,2,16,Washington,278.0
2014,2,16,Miami,374.0
2014,2,16,Las Vegas,458.0
2014,2,16,Indianapolis,419.0
2014,2,16,LA Chargers,363.0
2014,2,16,Green Bay,381.0
2014,2,16,Kansas City,536.0
2014,2,16,Jacksonville,379.0
2014,2,16,Atlanta,283.0
2014,2,16,New England,507.0
2014,2,16,Chicago,473.0
2014,2,16,Philadelphia,434.0
2014,2,16,Minnesota,245.0
2014,2,16,Dallas,366.0
2014,2,9,Seattle,308.0
2014,2,9,New Orleans,277.0
2014,2,9,Carolina,315.0
2014,2,9,Cincinnati,318.0
2014,2,9,San Francisco,308.0
2014,2,9,Arizona,375.0
2014,2,9,Houston,311.0
2014,2,9,NY Giants,251.0
2014,2,9,Cleveland,292.0
2014,2,9,Buffalo,382.0
2014,2,9,NY Jets,296.0
2014,2,9,Baltimore,392.0
2014,2,9,Pittsburgh,293.0
2014,2,9,Tennessee,288.0
2014,2,9,LA Rams,269.0
2014,2,9,Detroit,345.0
2014,2,9,Tampa Bay,468.0
2014,2,9,Denver,320.0
2014,2,9,Washington,278.0
2014,2,9,Miami,374.0
2014,2,9,Las Vegas,458.0
2014,2,9,Indianapolis,419.0
2014,2,9,LA Chargers,363.0
2014,2,9,Green Bay,381.0
2014,2,9,Kansas City,536.0
2014,2,9,Jacksonville,379.0
2014,2,9,Atlanta,283.0
2014,2,9,New England,507.0
2014,2,9,Chicago,473.0
2014,2,9,Philadelphia,434.0
2014,2,9,Minnesota,245.0
2014,2,9,Dallas,366.0
2014,2,2,Seattle,308.0
2014,2,2,New Orleans,277.0
2014,2,2,Carolina,315.0
2014,2,2,Cincinnati,318.0
2014,2,2,San Francisco,308.0
2014,2,2,Arizona,375.0
2014,2,2,Houston,311.0
2014,2,2,NY Giants,251.0
2014,2,2,Cleveland,292.0
2014,2,2,Buffalo,382.0
2014,2,2,NY Jets,296.0
2014,2,2,Baltimore,392.0
2014,2,2,Pittsburgh,293.0
2014,2,2,Tennessee,288.0
2014,2,2,LA Rams,269.0
2014,2,2,Detroit,345.0
2014,2,2,Tampa Bay,468.0
2014,2,2,Denver,320.0
2014,2,2,Washington,278.0
2014,2,2,Miami,374.0
2014,2,2,Las Vegas,458.0
2014,2,2,Indianapolis,419.0
2014,2,2,LA Chargers,363.0
2014,2,2,Green Bay,381.0
2014,2,2,Kansas City,536.0
2014,2,2,Jacksonville,379.0
2014,2,2,Atlanta,283.0
2014,2,2,New England,507.0
2014,2,2,Chicago,473.0
2014,2,2,Philadelphia,434.0
2014,2,2,Minnesota,245.0
2014,2,2,Dallas,366.0
2014,1,26,Seattle,308.0
2014,1,26,New Orleans,277.0
2014,1,26,Carolina,315.0
2014,1,26,Cincinnati,318.0
2014,1,26,San Francisco,308.0
2014,1,26,Arizona,375.0
2014,1,26,Houston,311.0
2014,1,26,NY Giants,251.0
2014,1,26,Cleveland,292.0
2014,1,26,Buffalo,382.0
2014,1,26,NY Jets,296.0
2014,1,26,Baltimore,392.0
2014,1,26,Pittsburgh,293.0
2014,1,26,Tennessee,288.0
2014,1,26,LA Rams,269.0
2014,1,26,Detroit,345.0
2014,1,26,Tampa Bay,468.0
2014,1,26,Denver,320.0
2014,1,26,Washington,278.0
2014,1,26,Miami,374.0
2014,1,26,Las Vegas,458.0
2014,1,26,Indianapolis,419.0
2014,1,26,LA Chargers,363.0
2014,1,26,Green Bay,381.0
2014,1,26,Kansas City,536.0
2014,1,26,Jacksonville,379.0
2014,1,26,Atlanta,283.0
2014,1,26,New England,507.0
2014,1,26,Chicago,473.0
2014,1,26,Philadelphia,434.0
2014,1,26,Minnesota,245.0
2014,1,26,Dallas,366.0
2014,1,19,Seattle,409.0
2014,1,19,New Orleans,277.0
2014,1,19,Carolina,315.0
2014,1,19,Cincinnati,318.0
2014,1,19,San Francisco,325.0
2014,1,19,Arizona,375.0
2014,1,19,Houston,311.0
2014,1,19,NY Giants,251.0
2014,1,19,Cleveland,292.0
2014,1,19,Buffalo,382.0
2014,1,19,NY Jets,296.0
2014,1,19,Baltimore,392.0
2014,1,19,Pittsburgh,293.0
2014,1,19,Tennessee,288.0
2014,1,19,LA Rams,269.0
2014,1,19,Detroit,345.0
2014,1,19,Tampa Bay,468.0
2014,1,19,Denver,259.0
2014,1,19,Washington,278.0
2014,1,19,Miami,374.0
2014,1,19,Las Vegas,458.0
2014,1,19,Indianapolis,419.0
2014,1,19,LA Chargers,363.0
2014,1,19,Green Bay,381.0
2014,1,19,New England,386.0
2014,1,19,Kansas City,536.0
2014,1,19,Jacksonville,379.0
2014,1,19,Atlanta,283.0
2014,1,19,Chicago,473.0
2014,1,19,Philadelphia,434.0
2014,1,19,Minnesota,245.0
2014,1,19,Dallas,366.0
2014,1,12,Seattle,409.0
2014,1,12,Carolina,307.0
2014,1,12,New Orleans,277.0
2014,1,12,Cincinnati,318.0
2014,1,12,San Francisco,281.0
2014,1,12,Arizona,375.0
2014,1,12,Houston,311.0
2014,1,12,NY Giants,251.0
2014,1,12,Cleveland,292.0
2014,1,12,Buffalo,382.0
2014,1,12,NY Jets,296.0
2014,1,12,Baltimore,392.0
2014,1,12,Pittsburgh,293.0
2014,1,12,Tennessee,288.0
2014,1,12,LA Rams,269.0
2014,1,12,Detroit,345.0
2014,1,12,Tampa Bay,468.0
2014,1,12,Washington,278.0
2014,1,12,Denver,255.0
2014,1,12,Miami,374.0
2014,1,12,Las Vegas,458.0
2014,1,12,Indianapolis,419.0
2014,1,12,LA Chargers,439.0
2014,1,12,Green Bay,381.0
2014,1,12,New England,386.0
2014,1,12,Kansas City,536.0
2014,1,12,Jacksonville,379.0
2014,1,12,Atlanta,283.0
2014,1,12,Chicago,473.0
2014,1,12,Philadelphia,434.0
2014,1,12,Minnesota,245.0
2014,1,12,Dallas,366.0
2014,1,5,Seattle,158.0
2014,1,5,Carolina,307.0
2014,1,5,New Orleans,256.0
2014,1,5,Cincinnati,222.0
2014,1,5,Arizona,375.0
2014,1,5,Houston,311.0
2014,1,5,San Francisco,482.0
2014,1,5,NY Giants,251.0
2014,1,5,Cleveland,292.0
2014,1,5,Buffalo,382.0
2014,1,5,NY Jets,296.0
2014,1,5,Baltimore,392.0
2014,1,5,Pittsburgh,293.0
2014,1,5,Tennessee,288.0
2014,1,5,LA Rams,269.0
2014,1,5,Detroit,345.0
2014,1,5,Tampa Bay,468.0
2014,1,5,Washington,278.0
2014,1,5,Denver,255.0
2014,1,5,Miami,374.0
2014,1,5,Las Vegas,458.0
2014,1,5,Indianapolis,513.0
2014,1,5,LA Chargers,332.0
2014,1,5,Green Bay,345.0
2014,1,5,New England,393.0
2014,1,5,Kansas City,536.0
2014,1,5,Jacksonville,379.0
2014,1,5,Atlanta,283.0
2014,1,5,Chicago,473.0
2014,1,5,Philadelphia,434.0
2014,1,5,Minnesota,245.0
2014,1,5,Dallas,366.0
2013,12,29,Houston,333.0
2013,12,29,Seattle,336.0
2013,12,29,Carolina,332.0
2013,12,29,Cleveland,302.0
2013,12,29,New Orleans,355.0
2013,12,29,Cincinnati,330.0
2013,12,29,San Francisco,190.0
2013,12,29,Arizona,239.0
2013,12,29,NY Jets,312.0
2013,12,29,Baltimore,329.0
2013,12,29,Tennessee,353.0
2013,12,29,NY Giants,311.0
2013,12,29,Pittsburgh,311.0
2013,12,29,Detroit,126.0
2013,12,29,Tampa Bay,390.0
2013,12,29,Buffalo,267.0
2013,12,29,Kansas City,491.0
2013,12,29,Las Vegas,352.0
2013,12,29,LA Rams,424.0
2013,12,29,Miami,295.0
2013,12,29,New England,412.0
2013,12,29,Indianapolis,410.0
2013,12,29,Jacksonville,218.0
2013,12,29,Chicago,406.0
2013,12,29,Green Bay,561.0
2013,12,29,Denver,440.0
2013,12,29,Atlanta,374.0
2013,12,29,Washington,304.0
2013,12,29,LA Chargers,395.0
2013,12,29,Minnesota,494.0
2013,12,29,Philadelphia,427.0
2013,12,29,Dallas,305.0
2013,12,22,Houston,341.0
2013,12,22,Seattle,336.0
2013,12,22,Carolina,390.0
2013,12,22,Cleveland,224.0
2013,12,22,New Orleans,355.0
2013,12,22,Cincinnati,330.0
2013,12,22,NY Jets,313.0
2013,12,22,Arizona,274.0
2013,12,22,San Francisco,387.0
2013,12,22,Tennessee,366.0
2013,12,22,NY Giants,394.0
2013,12,22,Kansas City,427.0
2013,12,22,Baltimore,319.0
2013,12,22,Pittsburgh,451.0
2013,12,22,Tampa Bay,420.0
2013,12,22,Buffalo,267.0
2013,12,22,Las Vegas,394.0
2013,12,22,Green Bay,334.0
2013,12,22,LA Rams,406.0
2013,12,22,New England,300.0
2013,12,22,Miami,435.0
2013,12,22,Indianapolis,340.0
2013,12,22,Denver,344.0
2013,12,22,Chicago,317.0
2013,12,22,Detroit,398.0
2013,12,22,Atlanta,374.0
2013,12,22,LA Chargers,343.0
2013,12,22,Washington,402.0
2013,12,22,Jacksonville,416.0
2013,12,22,Minnesota,323.0
2013,12,22,Philadelphia,427.0
2013,12,22,Dallas,625.0
2013,12,15,Houston,332.0
2013,12,15,Carolina,151.0
2013,12,15,Seattle,226.0
2013,12,15,Cincinnati,189.0
2013,12,15,Cleveland,278.0
2013,12,15,New Orleans,193.0
2013,12,15,San Francisco,278.0
2013,12,15,NY Jets,407.0
2013,12,15,Kansas City,470.0
2013,12,15,Pittsburgh,227.0
2013,12,15,NY Giants,213.0
2013,12,15,Tennessee,366.0
2013,12,15,Arizona,235.0
2013,12,15,Tampa Bay,213.0
2013,12,15,Baltimore,364.0
2013,12,15,Las Vegas,251.0
2013,12,15,LA Rams,406.0
2013,12,15,Green Bay,415.0
2013,12,15,Buffalo,300.0
2013,12,15,Miami,264.0
2013,12,15,New England,479.0
2013,12,15,Indianapolis,340.0
2013,12,15,Denver,329.0
2013,12,15,Detroit,338.0
2013,12,15,Atlanta,490.0
2013,12,15,Chicago,364.0
2013,12,15,Washington,307.0
2013,12,15,Jacksonville,362.0
2013,12,15,LA Chargers,397.0
2013,12,15,Minnesota,433.0
2013,12,15,Philadelphia,396.0
2013,12,15,Dallas,625.0
2013,12,8,Houston,314.0
2013,12,8,Seattle,350.0
2013,12,8,Carolina,289.0
2013,12,8,Cleveland,278.0
2013,12,8,Cincinnati,345.0
2013,12,8,San Francisco,318.0
2013,12,8,NY Jets,407.0
2013,12,8,Kansas City,470.0
2013,12,8,New Orleans,338.0
2013,12,8,Baltimore,315.0
2013,12,8,Tennessee,363.0
2013,12,8,Pittsburgh,610.0
2013,12,8,Arizona,292.0
2013,12,8,NY Giants,201.0
2013,12,8,Green Bay,442.0
2013,12,8,LA Rams,363.0
2013,12,8,Tampa Bay,415.0
2013,12,8,Las Vegas,542.0
2013,12,8,New England,479.0
