year,month,day,team,defensive_sack_percentage
2014,9,14,Minnesota,12.20%
2014,9,14,Kansas City,10.81%
2014,9,14,Tennessee,10.26%
2014,9,14,Jacksonville,10.00%
2014,9,14,Seattle,8.33%
2014,9,14,Cleveland,7.89%
2014,9,14,Carolina,7.89%
2014,9,14,San Francisco,7.50%
2014,9,14,Houston,7.50%
2014,9,14,Miami,6.67%
2014,9,14,Philadelphia,6.52%
2014,9,14,Las Vegas,6.45%
2014,9,14,NY Jets,5.88%
2014,9,14,Detroit,5.71%
2014,9,14,Denver,5.36%
2014,9,14,LA Chargers,5.13%
2014,9,14,Pittsburgh,0.00%
2014,9,14,Cincinnati,4.62%
2014,9,14,Chicago,4.35%
2014,9,14,Dallas,4.17%
2014,9,14,Buffalo,3.92%
2014,9,14,Green Bay,3.45%
2014,9,14,NY Giants,3.03%
2014,9,14,New England,3.03%
2014,9,14,Tampa Bay,2.86%
2014,9,14,Indianapolis,2.70%
2014,9,14,Baltimore,5.13%
2014,9,14,New Orleans,2.27%
2014,9,14,Arizona,0.00%
2014,9,14,LA Rams,0.00%
2014,9,14,Washington,0.00%
2014,9,14,Atlanta,0.00%
2014,9,7,Seattle,8.33%
2014,9,7,Green Bay,3.45%
2014,2,23,Carolina,3.23%
2014,2,23,LA Rams,14.81%
2014,2,23,Buffalo,4.00%
2014,2,23,New Orleans,14.29%
2014,2,23,Green Bay,9.09%
2014,2,23,Seattle,7.69%
2014,2,23,San Francisco,13.79%
2014,2,23,Kansas City,2.17%
2014,2,23,Indianapolis,7.41%
2014,2,23,New England,0.00%
2014,2,23,Arizona,5.56%
2014,2,23,Baltimore,0.00%
2014,2,23,Miami,0.00%
2014,2,23,Washington,3.03%
2014,2,23,NY Jets,0.00%
2014,2,23,Cincinnati,5.88%
2014,2,23,Denver,5.00%
2014,2,23,Las Vegas,6.82%
2014,2,23,Houston,4.00%
2014,2,23,Cleveland,3.13%
2014,2,23,Tennessee,2.86%
2014,2,23,Tampa Bay,3.13%
2014,2,23,Minnesota,13.16%
2014,2,23,Atlanta,3.57%
2014,2,23,Chicago,7.14%
2014,2,23,LA Chargers,0.00%
2014,2,23,Pittsburgh,6.82%
2014,2,23,Detroit,8.33%
2014,2,23,NY Giants,5.77%
2014,2,23,Jacksonville,2.38%
2014,2,23,Philadelphia,6.25%
2014,2,23,Dallas,15.63%
2014,2,16,Carolina,3.23%
2014,2,16,LA Rams,14.81%
2014,2,16,Buffalo,4.00%
2014,2,16,New Orleans,14.29%
2014,2,16,Green Bay,9.09%
2014,2,16,Seattle,7.69%
2014,2,16,San Francisco,13.79%
2014,2,16,Kansas City,2.17%
2014,2,16,Indianapolis,7.41%
2014,2,16,New England,0.00%
2014,2,16,Arizona,5.56%
2014,2,16,Baltimore,0.00%
2014,2,16,Miami,0.00%
2014,2,16,Washington,3.03%
2014,2,16,NY Jets,0.00%
2014,2,16,Cincinnati,5.88%
2014,2,16,Denver,5.00%
2014,2,16,Las Vegas,6.82%
2014,2,16,Houston,4.00%
2014,2,16,Cleveland,3.13%
2014,2,16,Tennessee,2.86%
2014,2,16,Tampa Bay,3.13%
2014,2,16,Minnesota,13.16%
2014,2,16,Atlanta,3.57%
2014,2,16,Chicago,7.14%
2014,2,16,LA Chargers,0.00%
2014,2,16,Pittsburgh,6.82%
2014,2,16,Detroit,8.33%
2014,2,16,NY Giants,5.77%
2014,2,16,Jacksonville,2.38%
2014,2,16,Philadelphia,6.25%
2014,2,16,Dallas,15.63%
2014,2,9,Carolina,3.23%
2014,2,9,LA Rams,14.81%
2014,2,9,Buffalo,4.00%
2014,2,9,New Orleans,14.29%
2014,2,9,Green Bay,9.09%
2014,2,9,Seattle,7.69%
2014,2,9,San Francisco,13.79%
2014,2,9,Kansas City,2.17%
2014,2,9,Indianapolis,7.41%
2014,2,9,New England,0.00%
2014,2,9,Arizona,5.56%
2014,2,9,Baltimore,0.00%
2014,2,9,Miami,0.00%
2014,2,9,Washington,3.03%
2014,2,9,NY Jets,0.00%
2014,2,9,Cincinnati,5.88%
2014,2,9,Denver,5.00%
2014,2,9,Las Vegas,6.82%
2014,2,9,Houston,4.00%
2014,2,9,Cleveland,3.13%
2014,2,9,Tennessee,2.86%
2014,2,9,Tampa Bay,3.13%
2014,2,9,Minnesota,13.16%
2014,2,9,Atlanta,3.57%
2014,2,9,Chicago,7.14%
2014,2,9,LA Chargers,0.00%
2014,2,9,Pittsburgh,6.82%
2014,2,9,Detroit,8.33%
2014,2,9,NY Giants,5.77%
2014,2,9,Jacksonville,2.38%
2014,2,9,Philadelphia,6.25%
2014,2,9,Dallas,15.63%
2014,2,2,Carolina,3.23%
2014,2,2,LA Rams,14.81%
2014,2,2,Buffalo,4.00%
2014,2,2,New Orleans,14.29%
2014,2,2,Green Bay,9.09%
2014,2,2,Seattle,7.69%
2014,2,2,San Francisco,13.79%
2014,2,2,Kansas City,2.17%
2014,2,2,Indianapolis,7.41%
2014,2,2,New England,0.00%
2014,2,2,Arizona,5.56%
2014,2,2,Baltimore,0.00%
2014,2,2,Miami,0.00%
2014,2,2,Washington,3.03%
2014,2,2,NY Jets,0.00%
2014,2,2,Cincinnati,5.88%
2014,2,2,Denver,5.00%
2014,2,2,Las Vegas,6.82%
2014,2,2,Houston,4.00%
2014,2,2,Cleveland,3.13%
2014,2,2,Tennessee,2.86%
2014,2,2,Tampa Bay,3.13%
2014,2,2,Minnesota,13.16%
2014,2,2,Atlanta,3.57%
2014,2,2,Chicago,7.14%
2014,2,2,LA Chargers,0.00%
2014,2,2,Pittsburgh,6.82%
2014,2,2,Detroit,8.33%
2014,2,2,NY Giants,5.77%
2014,2,2,Jacksonville,2.38%
2014,2,2,Philadelphia,6.25%
2014,2,2,Dallas,15.63%
2014,1,26,Carolina,3.23%
2014,1,26,LA Rams,14.81%
2014,1,26,Buffalo,4.00%
2014,1,26,New Orleans,14.29%
2014,1,26,Green Bay,9.09%
2014,1,26,Seattle,7.69%
2014,1,26,San Francisco,13.79%
2014,1,26,Kansas City,2.17%
2014,1,26,Indianapolis,7.41%
2014,1,26,New England,0.00%
2014,1,26,Arizona,5.56%
2014,1,26,Baltimore,0.00%
2014,1,26,Miami,0.00%
2014,1,26,Washington,3.03%
2014,1,26,NY Jets,0.00%
2014,1,26,Cincinnati,5.88%
2014,1,26,Denver,5.00%
2014,1,26,Las Vegas,6.82%
2014,1,26,Houston,4.00%
2014,1,26,Cleveland,3.13%
2014,1,26,Tennessee,2.86%
2014,1,26,Tampa Bay,3.13%
2014,1,26,Minnesota,13.16%
2014,1,26,Atlanta,3.57%
2014,1,26,Chicago,7.14%
2014,1,26,LA Chargers,0.00%
2014,1,26,Pittsburgh,6.82%
2014,1,26,Detroit,8.33%
2014,1,26,NY Giants,5.77%
2014,1,26,Jacksonville,2.38%
2014,1,26,Philadelphia,6.25%
2014,1,26,Dallas,15.63%
2014,1,19,Carolina,3.23%
2014,1,19,LA Rams,14.81%
2014,1,19,Buffalo,4.00%
2014,1,19,New Orleans,14.29%
2014,1,19,Green Bay,9.09%
2014,1,19,Seattle,2.27%
2014,1,19,New England,6.82%
2014,1,19,Kansas City,2.17%
2014,1,19,Indianapolis,7.41%
2014,1,19,Arizona,5.56%
2014,1,19,San Francisco,16.67%
2014,1,19,Baltimore,0.00%
2014,1,19,Miami,0.00%
2014,1,19,Las Vegas,6.82%
2014,1,19,Denver,12.90%
2014,1,19,Washington,3.03%
2014,1,19,NY Jets,0.00%
2014,1,19,Cincinnati,5.88%
2014,1,19,Houston,4.00%
2014,1,19,Cleveland,3.13%
2014,1,19,Tennessee,2.86%
2014,1,19,Tampa Bay,3.13%
2014,1,19,Minnesota,13.16%
2014,1,19,Atlanta,3.57%
2014,1,19,Chicago,7.14%
2014,1,19,LA Chargers,0.00%
2014,1,19,Pittsburgh,6.82%
2014,1,19,Detroit,8.33%
2014,1,19,NY Giants,5.77%
2014,1,19,Jacksonville,2.38%
2014,1,19,Philadelphia,6.25%
2014,1,19,Dallas,15.63%
2014,1,12,Carolina,18.37%
2014,1,12,LA Rams,14.81%
2014,1,12,Buffalo,4.00%
2014,1,12,New Orleans,14.29%
2014,1,12,Green Bay,9.09%
2014,1,12,Seattle,2.27%
2014,1,12,New England,6.82%
2014,1,12,Kansas City,2.17%
2014,1,12,Indianapolis,7.41%
2014,1,12,Arizona,5.56%
2014,1,12,Baltimore,0.00%
2014,1,12,Miami,0.00%
2014,1,12,Las Vegas,6.82%
2014,1,12,Washington,3.03%
2014,1,12,NY Jets,0.00%
2014,1,12,Cincinnati,5.88%
2014,1,12,San Francisco,13.33%
2014,1,12,Denver,5.00%
2014,1,12,Houston,4.00%
2014,1,12,Cleveland,3.13%
2014,1,12,Tennessee,2.86%
2014,1,12,Tampa Bay,3.13%
2014,1,12,LA Chargers,5.56%
2014,1,12,Minnesota,13.16%
2014,1,12,Atlanta,3.57%
2014,1,12,Chicago,7.14%
2014,1,12,Pittsburgh,6.82%
2014,1,12,Detroit,8.33%
2014,1,12,NY Giants,5.77%
2014,1,12,Jacksonville,2.38%
2014,1,12,Philadelphia,6.25%
2014,1,12,Dallas,15.63%
2014,1,5,Carolina,18.37%
2014,1,5,LA Rams,14.81%
2014,1,5,Buffalo,4.00%
2014,1,5,New Orleans,5.71%
2014,1,5,Seattle,6.25%
2014,1,5,Green Bay,4.00%
2014,1,5,New England,12.12%
2014,1,5,Kansas City,2.17%
2014,1,5,Indianapolis,4.17%
2014,1,5,Arizona,5.56%
2014,1,5,Baltimore,0.00%
2014,1,5,Miami,0.00%
2014,1,5,Las Vegas,6.82%
2014,1,5,Washington,3.03%
2014,1,5,Cincinnati,3.85%
2014,1,5,NY Jets,0.00%
2014,1,5,Denver,5.00%
2014,1,5,Houston,4.00%
2014,1,5,Cleveland,3.13%
2014,1,5,Tennessee,2.86%
2014,1,5,San Francisco,2.00%
2014,1,5,Tampa Bay,3.13%
2014,1,5,LA Chargers,6.25%
2014,1,5,Minnesota,13.16%
2014,1,5,Atlanta,3.57%
2014,1,5,Chicago,7.14%
2014,1,5,Pittsburgh,6.82%
2014,1,5,Detroit,8.33%
2014,1,5,NY Giants,5.77%
2014,1,5,Jacksonville,2.38%
2014,1,5,Philadelphia,6.25%
2014,1,5,Dallas,15.63%
2013,12,29,New Orleans,11.36%
2013,12,29,Green Bay,2.78%
2013,12,29,Kansas City,2.50%
2013,12,29,LA Rams,2.08%
2013,12,29,Seattle,5.41%
2013,12,29,Buffalo,12.12%
2013,12,29,Baltimore,0.00%
2013,12,29,Carolina,6.67%
2013,12,29,Houston,10.81%
2013,12,29,New England,5.26%
2013,12,29,Indianapolis,7.32%
2013,12,29,Miami,7.32%
2013,12,29,NY Jets,12.90%
2013,12,29,Cincinnati,6.67%
2013,12,29,LA Chargers,7.32%
2013,12,29,Cleveland,0.00%
2013,12,29,Las Vegas,5.88%
2013,12,29,Washington,7.69%
2013,12,29,Tennessee,0.00%
2013,12,29,Denver,5.66%
2013,12,29,San Francisco,18.75%
2013,12,29,Arizona,2.50%
2013,12,29,Detroit,25.93%
2013,12,29,Atlanta,2.94%
2013,12,29,Pittsburgh,5.41%
2013,12,29,Tampa Bay,4.17%
2013,12,29,Chicago,8.33%
2013,12,29,Minnesota,3.64%
2013,12,29,Dallas,0.00%
2013,12,29,Philadelphia,10.26%
2013,12,29,Jacksonville,5.56%
2013,12,29,NY Giants,9.52%
2013,12,22,LA Rams,5.45%
2013,12,22,New Orleans,11.36%
2013,12,22,Kansas City,0.00%
2013,12,22,Baltimore,6.06%
2013,12,22,Seattle,5.41%
2013,12,22,Green Bay,10.26%
2013,12,22,Buffalo,12.12%
2013,12,22,Carolina,4.76%
2013,12,22,New England,9.68%
2013,12,22,Houston,5.88%
2013,12,22,Indianapolis,6.67%
2013,12,22,Cleveland,0.00%
2013,12,22,Miami,8.11%
2013,12,22,Tennessee,2.70%
2013,12,22,Cincinnati,6.67%
2013,12,22,Las Vegas,3.92%
2013,12,22,LA Chargers,10.26%
2013,12,22,NY Jets,3.45%
2013,12,22,Washington,10.34%
2013,12,22,Denver,6.25%
2013,12,22,Arizona,4.55%
2013,12,22,Atlanta,2.94%
2013,12,22,Tampa Bay,6.52%
2013,12,22,San Francisco,2.27%
2013,12,22,Dallas,2.38%
2013,12,22,Minnesota,4.55%
2013,12,22,Pittsburgh,4.17%
2013,12,22,Chicago,8.82%
2013,12,22,Philadelphia,10.26%
2013,12,22,Jacksonville,6.67%
2013,12,22,Detroit,2.17%
2013,12,22,NY Giants,0.00%
2013,12,15,Kansas City,0.00%
2013,12,15,LA Rams,5.45%
2013,12,15,New Orleans,11.11%
2013,12,15,Baltimore,8.93%
2013,12,15,Seattle,5.26%
2013,12,15,Carolina,21.43%
2013,12,15,Green Bay,14.29%
2013,12,15,Cleveland,10.87%
2013,12,15,Buffalo,11.76%
2013,12,15,Houston,3.03%
2013,12,15,Las Vegas,12.00%
2013,12,15,New England,9.43%
2013,12,15,Indianapolis,6.67%
2013,12,15,Miami,8.70%
2013,12,15,Cincinnati,12.20%
2013,12,15,Tennessee,2.70%
2013,12,15,NY Jets,3.77%
2013,12,15,Denver,12.12%
2013,12,15,Arizona,6.52%
2013,12,15,LA Chargers,5.26%
2013,12,15,Washington,3.57%
2013,12,15,Atlanta,3.70%
2013,12,15,San Francisco,8.57%
2013,12,15,Tampa Bay,4.55%
2013,12,15,Pittsburgh,7.14%
2013,12,15,Minnesota,9.76%
2013,12,15,Dallas,2.38%
2013,12,15,Chicago,0.00%
2013,12,15,Philadelphia,2.22%
2013,12,15,Detroit,3.92%
2013,12,15,Jacksonville,2.33%
2013,12,15,NY Giants,13.33%
2013,12,8,Kansas City,0.00%
2013,12,8,LA Rams,15.38%
2013,12,8,Seattle,11.11%
2013,12,8,Baltimore,5.13%
2013,12,8,New Orleans,9.09%
2013,12,8,Houston,9.09%
2013,12,8,Cleveland,10.87%
2013,12,8,New England,9.43%
2013,12,8,Green Bay,2.38%
2013,12,8,Buffalo,6.45%
2013,12,8,Tennessee,5.41%
2013,12,8,Indianapolis,2.86%
2013,12,8,Carolina,3.57%
2013,12,8,Las Vegas,6.06%
2013,12,8,Miami,8.62%
2013,12,8,NY Jets,3.77%
2013,12,8,Cincinnati,9.68%
2013,12,8,LA Chargers,0.00%
2013,12,8,Arizona,6.15%
2013,12,8,Washington,3.57%
2013,12,8,Denver,7.14%
2013,12,8,Atlanta,2.63%
2013,12,8,Tampa Bay,0.00%
2013,12,8,Dallas,5.13%
2013,12,8,San Francisco,0.00%
2013,12,8,Minnesota,9.76%
2013,12,8,Chicago,19.23%
2013,12,8,Pittsburgh,8.33%
2013,12,8,Philadelphia,5.08%
2013,12,8,Jacksonville,0.00%
2013,12,8,Detroit,0.00%
2013,12,8,NY Giants,10.26%
2013,12,1,Kansas City,2.70%
2013,12,1,Baltimore,11.54%
2013,12,1,LA Rams,28.00%
2013,12,1,Seattle,8.82%
2013,12,1,New Orleans,9.30%
2013,12,1,Green Bay,12.50%
2013,12,1,Houston,5.56%
2013,12,1,Indianapolis,7.55%
2013,12,1,Tennessee,8.70%
2013,12,1,Carolina,5.56%
2013,12,1,Buffalo,10.53%
2013,12,1,NY Jets,3.23%
2013,12,1,Cleveland,14.29%
2013,12,1,Las Vegas,10.00%
2013,12,1,Washington,4.35%
2013,12,1,LA Chargers,14.29%
2013,12,1,New England,12.50%
2013,12,1,Miami,8.62%
2013,12,1,Cincinnati,9.68%
2013,12,1,Arizona,6.15%
2013,12,1,Atlanta,14.29%
2013,12,1,Tampa Bay,8.57%
2013,12,1,Denver,7.14%
2013,12,1,Dallas,2.04%
2013,12,1,San Francisco,0.00%
2013,12,1,Minnesota,6.45%
2013,12,1,Pittsburgh,9.52%
2013,12,1,Philadelphia,2.50%
2013,12,1,Jacksonville,0.00%
2013,12,1,Detroit,0.00%
2013,12,1,Chicago,3.33%
2013,12,1,NY Giants,10.26%
2013,11,24,LA Rams,5.45%
2013,11,24,New Orleans,11.36%
2013,11,24,Kansas City,0.00%
2013,11,24,Baltimore,6.06%
2013,11,24,Seattle,5.41%
2013,11,24,Green Bay,10.26%
2013,11,24,Buffalo,12.12%
2013,11,24,Carolina,4.76%
2013,11,24,New England,9.68%
2013,11,24,Houston,5.88%
2013,11,24,Indianapolis,6.67%
2013,11,24,Cleveland,0.00%
2013,11,24,Miami,8.11%
2013,11,24,Tennessee,2.70%
2013,11,24,Cincinnati,6.67%
2013,11,24,Las Vegas,3.92%
2013,11,24,LA Chargers,10.26%
2013,11,24,NY Jets,3.45%
2013,11,24,Washington,10.34%
2013,11,24,Denver,6.25%
2013,11,24,Arizona,4.55%
2013,11,24,Atlanta,2.94%
2013,11,24,Tampa Bay,6.52%
2013,11,24,San Francisco,2.27%
2013,11,24,Dallas,2.38%
2013,11,24,Minnesota,4.55%
2013,11,24,Pittsburgh,4.17%
2013,11,24,Chicago,8.82%
2013,11,24,Philadelphia,10.26%
2013,11,24,Jacksonville,6.67%
2013,11,24,Detroit,2.17%
2013,11,24,NY Giants,0.00%
2013,11,17,Kansas City,0.00%
2013,11,17,LA Rams,5.45%
2013,11,17,New Orleans,11.11%
2013,11,17,Baltimore,8.93%
2013,11,17,Seattle,5.26%
2013,11,17,Carolina,21.43%
2013,11,17,Green Bay,14.29%
2013,11,17,Cleveland,10.87%
2013,11,17,Buffalo,11.76%
2013,11,17,Houston,3.03%
2013,11,17,Las Vegas,12.00%
2013,11,17,New England,9.43%
2013,11,17,Indianapolis,6.67%
2013,11,17,Miami,8.70%
2013,11,17,Cincinnati,12.20%
2013,11,17,Tennessee,2.70%
2013,11,17,NY Jets,3.77%
2013,11,17,Denver,12.12%
2013,11,17,Arizona,6.52%
2013,11,17,LA Chargers,5.26%
2013,11,17,Washington,3.57%
2013,11,17,Atlanta,3.70%
2013,11,17,San Francisco,8.57%
2013,11,17,Tampa Bay,4.55%
2013,11,17,Pittsburgh,7.14%
2013,11,17,Minnesota,9.76%
2013,11,17,Dallas,2.38%
2013,11,17,Chicago,0.00%
2013,11,17,Philadelphia,2.22%
2013,11,17,Detroit,3.92%
2013,11,17,Jacksonville,2.33%
2013,11,17,NY Giants,13.33%
2013,11,10,Kansas City,0.00%
2013,11,10,LA Rams,15.38%
2013,11,10,Seattle,11.11%
2013,11,10,Baltimore,5.13%
2013,11,10,New Orleans,9.09%
2013,11,10,Houston,9.09%
2013,11,10,Cleveland,10.87%
2013,11,10,New England,9.43%
2013,11,10,Green Bay,2.38%
2013,11,10,Buffalo,6.45%
2013,11,10,Tennessee,5.41%
2013,11,10,Indianapolis,2.86%
2013,11,10,Carolina,3.57%
2013,11,10,Las Vegas,6.06%
2013,11,10,Miami,8.62%
2013,11,10,NY Jets,3.77%
2013,11,10,Cincinnati,9.68%
2013,11,10,LA Chargers,0.00%
2013,11,10,Arizona,6.15%
2013,11,10,Washington,3.57%
2013,11,10,Denver,7.14%
2013,11,10,Atlanta,2.63%
2013,11,10,Tampa Bay,0.00%
2013,11,10,Dallas,5.13%
2013,11,10,San Francisco,0.00%
2013,11,10,Minnesota,9.76%
2013,11,10,Chicago,19.23%
2013,11,10,Pittsburgh,8.33%
2013,11,10,Philadelphia,5.08%
2013,11,10,Jacksonville,0.00%
2013,11,10,Detroit,0.00%
2013,11,10,NY Giants,10.26%
2013,11,3,Kansas City,2.70%
2013,11,3,Baltimore,11.54%
2013,11,3,LA Rams,28.00%
2013,11,3,Seattle,8.82%
2013,11,3,New Orleans,9.30%
2013,11,3,Green Bay,12.50%
2013,11,3,Houston,5.56%
2013,11,3,Indianapolis,7.55%
2013,11,3,Tennessee,8.70%
2013,11,3,Carolina,5.56%
2013,11,3,Buffalo,10.53%
2013,11,3,NY Jets,3.23%
2013,11,3,Cleveland,14.29%
2013,11,3,Las Vegas,10.00%
2013,11,3,Washington,4.35%
2013,11,3,LA Chargers,14.29%
2013,11,3,New England,12.50%
2013,11,3,Miami,8.62%
2013,11,3,Cincinnati,9.68%
2013,11,3,Arizona,6.15%
2013,11,3,Atlanta,14.29%
2013,11,3,Tampa Bay,8.57%
2013,11,3,Denver,7.14%
2013,11,3,Dallas,2.04%
2013,11,3,San Francisco,0.00%
2013,11,3,Minnesota,6.45%
2013,11,3,Pittsburgh,9.52%
2013,11,3,Philadelphia,2.50%
2013,11,3,Jacksonville,0.00%
2013,11,3,Detroit,0.00%
2013,11,3,Chicago,3.33%
2013,11,3,NY Giants,10.26%
2013,10,27,Kansas City,16.67%
2013,10,27,Baltimore,11.54%
2013,10,27,Seattle,13.46%
2013,10,27,New Orleans,10.42%
2013,10,27,Houston,5.56%
2013,10,27,Washington,6.67%
2013,10,27,NY Jets,8.00%
2013,10,27,Green Bay,6.67%
2013,10,27,Indianapolis,7.55%
2013,10,27,Tennessee,8.70%
2013,10,27,Carolina,5.56%
2013,10,27,LA Rams,10.53%
2013,10,27,LA Chargers,14.29%
2013,10,27,Buffalo,5.13%
2013,10,27,Las Vegas,8.82%
2013,10,27,Arizona,9.38%
2013,10,27,Cleveland,2.70%
2013,10,27,Miami,11.11%
2013,10,27,New England,10.81%
2013,10,27,San Francisco,6.82%
2013,10,27,Tampa Bay,8.57%
2013,10,27,Dallas,5.77%
2013,10,27,Cincinnati,0.00%
2013,10,27,Denver,5.00%
2013,10,27,Atlanta,6.38%
2013,10,27,Jacksonville,3.70%
2013,10,27,Philadelphia,4.08%
2013,10,27,Detroit,2.86%
2013,10,27,Minnesota,4.88%
2013,10,27,Pittsburgh,2.86%
2013,10,27,Chicago,3.33%
2013,10,27,NY Giants,1.85%
2013,10,20,Kansas City,22.73%
2013,10,20,Baltimore,8.57%
2013,10,20,Houston,0.00%
2013,10,20,Seattle,13.46%
2013,10,20,New Orleans,10.42%
2013,10,20,Green Bay,12.82%
2013,10,20,Washington,3.23%
2013,10,20,Indianapolis,5.71%
2013,10,20,NY Jets,11.43%
2013,10,20,Carolina,6.38%
2013,10,20,Tennessee,6.06%
2013,10,20,Buffalo,6.98%
2013,10,20,Cincinnati,13.51%
2013,10,20,LA Rams,11.63%
2013,10,20,Cleveland,2.27%
2013,10,20,Las Vegas,8.82%
2013,10,20,Tampa Bay,3.13%
2013,10,20,Arizona,9.38%
2013,10,20,San Francisco,2.38%
2013,10,20,Dallas,7.14%
2013,10,20,Denver,4.55%
2013,10,20,LA Chargers,3.23%
2013,10,20,New England,2.70%
2013,10,20,Miami,5.88%
2013,10,20,Atlanta,16.67%
2013,10,20,Detroit,4.44%
2013,10,20,Jacksonville,0.00%
2013,10,20,Philadelphia,4.44%
2013,10,20,Minnesota,3.70%
2013,10,20,Pittsburgh,8.11%
2013,10,20,Chicago,3.70%
2013,10,20,NY Giants,0.00%
2013,10,13,Houston,6.25%
2013,10,13,Kansas City,6.82%
2013,10,13,Baltimore,13.04%
2013,10,13,Washington,17.95%
2013,10,13,Indianapolis,6.06%
2013,10,13,Carolina,6.67%
2013,10,13,Cleveland,9.09%
2013,10,13,New Orleans,8.33%
2013,10,13,Tennessee,4.88%
2013,10,13,Buffalo,15.15%
2013,10,13,NY Jets,4.17%
2013,10,13,Seattle,6.45%
2013,10,13,Tampa Bay,2.56%
2013,10,13,Green Bay,11.11%
2013,10,13,San Francisco,2.44%
2013,10,13,Las Vegas,4.00%
2013,10,13,LA Chargers,14.81%
2013,10,13,Denver,10.00%
2013,10,13,New England,12.90%
2013,10,13,Arizona,15.22%
2013,10,13,Cincinnati,9.52%
2013,10,13,LA Rams,5.88%
2013,10,13,Dallas,0.00%
2013,10,13,Miami,5.88%
2013,10,13,Jacksonville,5.56%
2013,10,13,Atlanta,16.67%
2013,10,13,Detroit,3.23%
2013,10,13,Philadelphia,1.89%
2013,10,13,Minnesota,8.93%
2013,10,13,Chicago,3.70%
2013,10,13,Pittsburgh,3.85%
2013,10,13,NY Giants,0.00%
2013,10,6,Houston,17.86%
2013,10,6,Kansas City,7.50%
2013,10,6,Indianapolis,11.11%
2013,10,6,Washington,17.95%
2013,10,6,Carolina,20.59%
2013,10,6,Tennessee,12.82%
2013,10,6,San Francisco,10.87%
2013,10,6,NY Jets,5.88%
2013,10,6,Baltimore,8.33%
2013,10,6,Cleveland,9.09%
2013,10,6,New Orleans,10.26%
2013,10,6,Seattle,7.55%
2013,10,6,Buffalo,15.15%
2013,10,6,Las Vegas,3.13%
2013,10,6,Dallas,2.33%
2013,10,6,Tampa Bay,2.56%
2013,10,6,LA Rams,8.00%
2013,10,6,Green Bay,12.50%
2013,10,6,Jacksonville,5.00%
2013,10,6,Denver,8.82%
2013,10,6,Miami,4.88%
2013,10,6,Cincinnati,7.32%
2013,10,6,Philadelphia,2.63%
2013,10,6,LA Chargers,7.50%
2013,10,6,New England,3.57%
2013,10,6,Detroit,6.00%
2013,10,6,Minnesota,8.93%
2013,10,6,Atlanta,0.00%
2013,10,6,Chicago,2.78%
2013,10,6,Arizona,4.44%
2013,10,6,Pittsburgh,3.85%
2013,10,6,NY Giants,2.38%
2013,9,29,LA Rams,24.00%
2013,9,29,Denver,2.86%
2013,9,29,Cincinnati,0.00%
2013,9,29,Green Bay,3.13%
2013,9,29,Arizona,3.33%
2013,9,29,Houston,2.44%
2013,9,29,Minnesota,8.33%
2013,9,29,Pittsburgh,11.11%
2013,9,29,Carolina,4.44%
2013,9,29,Miami,2.70%
2013,9,29,Chicago,2.33%
2013,9,29,Tennessee,14.58%
2013,9,29,Buffalo,2.78%
2013,9,29,LA Chargers,0.00%
2013,9,29,Dallas,5.26%
2013,9,29,Cleveland,8.00%
2013,9,29,Detroit,6.06%
2013,9,29,Philadelphia,4.35%
2013,9,29,NY Giants,2.63%
2013,9,29,San Francisco,2.33%
2013,9,29,Baltimore,0.00%
2013,9,29,NY Jets,0.00%
2013,9,29,Seattle,0.00%
2013,9,29,Indianapolis,4.17%
2013,9,29,Kansas City,0.00%
2013,9,29,New England,5.26%
2013,9,29,Washington,16.13%
2013,9,29,Atlanta,4.55%
2013,9,29,New Orleans,2.86%
2013,9,29,Las Vegas,10.53%
2013,9,29,Tampa Bay,4.35%
2013,9,29,Jacksonville,11.76%
2013,9,22,LA Rams,24.00%
2013,9,22,Denver,2.86%
2013,9,22,Cincinnati,0.00%
2013,9,22,Green Bay,3.13%
2013,9,22,Arizona,3.33%
2013,9,22,Houston,2.44%
2013,9,22,Minnesota,8.33%
2013,9,22,Pittsburgh,11.11%
2013,9,22,Carolina,4.44%
2013,9,22,Miami,2.70%
2013,9,22,Chicago,2.33%
2013,9,22,Tennessee,14.58%
2013,9,22,Buffalo,2.78%
2013,9,22,LA Chargers,0.00%
2013,9,22,Dallas,5.26%
2013,9,22,Cleveland,8.00%
2013,9,22,Detroit,6.06%
2013,9,22,Philadelphia,4.35%
2013,9,22,NY Giants,2.63%
2013,9,22,San Francisco,2.33%
2013,9,22,Baltimore,0.00%
2013,9,22,NY Jets,0.00%
2013,9,22,Seattle,0.00%
2013,9,22,Indianapolis,4.17%
2013,9,22,Kansas City,0.00%
2013,9,22,New England,5.26%
2013,9,22,Washington,16.13%
2013,9,22,Atlanta,4.55%
2013,9,22,New Orleans,2.86%
2013,9,22,Las Vegas,10.53%
2013,9,22,Tampa Bay,4.35%
2013,9,22,Jacksonville,11.76%
2013,9,15,LA Rams,24.00%
2013,9,15,Denver,2.86%
2013,9,15,Cincinnati,0.00%
2013,9,15,Green Bay,3.13%
2013,9,15,Arizona,3.33%
2013,9,15,Houston,2.44%
2013,9,15,Minnesota,8.33%
2013,9,15,Pittsburgh,11.11%
2013,9,15,Carolina,4.44%
2013,9,15,Miami,2.70%
2013,9,15,Chicago,2.33%
2013,9,15,Tennessee,14.58%
2013,9,15,Buffalo,2.78%
2013,9,15,LA Chargers,0.00%
2013,9,15,Dallas,5.26%
2013,9,15,Cleveland,8.00%
