year,month,day,team,total_points
2020,11,22,Baltimore,29.8
2020,11,22,Tampa Bay,29.5
2020,11,22,Kansas City,29.2
2020,11,22,Dallas,28.8
2020,11,22,Arizona,27.7
2020,11,22,Cleveland,27.2
2020,11,22,Atlanta,27.0
2020,11,22,Miami,26.7
2020,11,22,Detroit,26.6
2020,11,22,Indianapolis,26.2
2020,11,22,Buffalo,26.0
2020,11,22,Minnesota,25.8
2020,11,22,LA Rams,25.3
2020,11,22,San Francisco,24.7
2020,11,22,Houston,24.3
2020,11,22,Philadelphia,23.5
2020,11,22,Carolina,23.0
2020,11,22,LA Chargers,22.0
2020,11,22,New England,21.8
2020,11,22,Cincinnati,21.5
2020,11,22,Chicago,21.3
2020,11,22,Jacksonville,20.8
2020,11,22,Denver,20.0
2020,11,22,Washington,18.0
2020,11,22,NY Giants,16.8
2020,11,22,NY Jets,12.5
2020,11,15,Green Bay,38.0
2020,11,15,Seattle,33.8
2020,11,15,Dallas,32.6
2020,11,15,Cleveland,31.2
2020,11,15,New Orleans,30.6
2020,11,15,Tennessee,30.5
2020,11,15,Las Vegas,30.2
2020,11,15,Baltimore,29.8
2020,11,15,Kansas City,29.8
2020,11,15,Pittsburgh,29.5
2020,11,15,Tampa Bay,27.8
2020,11,15,Buffalo,27.8
2020,11,15,Miami,27.2
2020,11,15,LA Rams,27.2
2020,11,15,Minnesota,26.4
2020,11,15,Arizona,25.6
2020,11,15,Indianapolis,25.2
2020,11,15,San Francisco,24.8
2020,11,15,Detroit,24.8
2020,11,15,Carolina,24.4
2020,11,15,Atlanta,24.4
2020,11,15,New England,24.3
2020,11,15,Philadelphia,22.6
2020,11,15,Houston,22.0
2020,11,15,LA Chargers,22.0
2020,11,15,Jacksonville,21.8
2020,11,15,Chicago,21.0
2020,11,15,Denver,20.5
2020,11,15,Cincinnati,20.4
2020,11,15,Washington,17.8
2020,11,15,NY Giants,16.2
2020,11,15,NY Jets,15.0
2020,11,8,Green Bay,38.0
2020,11,8,Seattle,35.5
2020,11,8,Dallas,31.5
2020,11,8,Cleveland,31.0
2020,11,8,Buffalo,30.8
2020,11,8,New Orleans,30.8
2020,11,8,Baltimore,30.5
2020,11,8,Tampa Bay,30.0
2020,11,8,Kansas City,29.3
2020,11,8,Las Vegas,27.8
2020,11,8,San Francisco,26.8
2020,11,8,Tennessee,26.7
2020,11,8,Pittsburgh,26.7
2020,11,8,LA Rams,26.5
2020,11,8,Atlanta,26.5
2020,11,8,Minnesota,26.5
2020,11,8,Indianapolis,25.8
2020,11,8,Detroit,24.8
2020,11,8,Carolina,24.8
2020,11,8,Cincinnati,24.8
2020,11,8,Arizona,24.5
2020,11,8,New England,24.3
2020,11,8,Jacksonville,23.8
2020,11,8,Miami,23.3
2020,11,8,Chicago,21.3
2020,11,8,Philadelphia,21.0
2020,11,8,LA Chargers,20.8
2020,11,8,Denver,20.5
2020,11,8,Houston,20.0
2020,11,8,Washington,19.8
2020,11,8,NY Jets,16.3
2020,11,8,NY Giants,11.8
2020,11,1,Green Bay,40.7
2020,11,1,Seattle,37.0
2020,11,1,Buffalo,31.0
2020,11,1,Kansas City,30.3
2020,11,1,Baltimore,30.3
2020,11,1,Atlanta,30.0
2020,11,1,LA Rams,29.7
2020,11,1,Dallas,29.3
2020,11,1,Las Vegas,29.3
2020,11,1,New Orleans,29.3
2020,11,1,New England,29.0
2020,11,1,San Francisco,29.0
2020,11,1,Indianapolis,28.0
2020,11,1,Tampa Bay,27.3
2020,11,1,Pittsburgh,26.7
2020,11,1,Tennessee,26.7
2020,11,1,Arizona,25.7
2020,11,1,Minnesota,25.0
2020,11,1,Cleveland,25.0
2020,11,1,Chicago,24.7
2020,11,1,Detroit,23.3
2020,11,1,Jacksonville,23.3
2020,11,1,Miami,23.3
2020,11,1,Carolina,22.7
2020,11,1,Cincinnati,22.0
2020,11,1,Washington,20.7
2020,11,1,Philadelphia,19.7
2020,11,1,Houston,19.0
2020,11,1,LA Chargers,17.3
2020,11,1,Denver,15.0
2020,11,1,NY Giants,12.7
2020,11,1,NY Jets,12.3
2020,10,25,Seattle,33.8
2020,10,25,Tennessee,32.8
2020,10,25,Green Bay,32.4
2020,10,25,Pittsburgh,31.2
2020,10,25,New Orleans,30.6
2020,10,25,Las Vegas,30.2
2020,10,25,Baltimore,29.8
2020,10,25,Tampa Bay,29.5
2020,10,25,Kansas City,29.2
2020,10,25,Dallas,28.8
2020,10,25,Arizona,27.7
2020,10,25,Cleveland,27.2
2020,10,25,Atlanta,27.0
2020,10,25,Miami,26.7
2020,10,25,Detroit,26.6
2020,10,25,Indianapolis,26.2
2020,10,25,Buffalo,26.0
2020,10,25,Minnesota,25.8
2020,10,25,LA Rams,25.3
2020,10,25,San Francisco,24.7
2020,10,25,Houston,24.3
2020,10,25,Philadelphia,23.3
2020,10,25,Carolina,23.0
2020,10,25,LA Chargers,22.0
2020,10,25,New England,21.8
2020,10,25,Cincinnati,21.5
2020,10,25,Chicago,21.3
2020,10,25,Jacksonville,20.8
2020,10,25,Denver,20.0
2020,10,25,Washington,18.0
2020,10,25,NY Giants,17.4
2020,10,25,NY Jets,12.5
2020,10,18,Green Bay,38.0
2020,10,18,Seattle,33.8
2020,10,18,Dallas,32.6
2020,10,18,Cleveland,31.2
2020,10,18,New Orleans,30.6
2020,10,18,Tennessee,30.5
2020,10,18,Las Vegas,30.2
2020,10,18,Baltimore,29.8
2020,10,18,Kansas City,29.8
2020,10,18,Pittsburgh,29.5
2020,10,18,Tampa Bay,27.8
2020,10,18,Buffalo,27.8
2020,10,18,Miami,27.2
2020,10,18,LA Rams,27.2
2020,10,18,Minnesota,26.4
2020,10,18,Arizona,25.6
2020,10,18,Indianapolis,25.2
2020,10,18,San Francisco,24.8
2020,10,18,Detroit,24.8
2020,10,18,Carolina,24.4
2020,10,18,Atlanta,24.4
2020,10,18,New England,24.3
2020,10,18,Philadelphia,22.6
2020,10,18,Houston,22.0
2020,10,18,LA Chargers,22.0
2020,10,18,Jacksonville,21.8
2020,10,18,Chicago,21.0
2020,10,18,Denver,20.5
2020,10,18,Cincinnati,20.4
2020,10,18,Washington,17.8
2020,10,18,NY Giants,16.2
2020,10,18,NY Jets,15.0
2020,10,11,Green Bay,38.0
2020,10,11,Seattle,35.5
2020,10,11,Dallas,31.5
2020,10,11,Cleveland,31.0
2020,10,11,Buffalo,30.8
2020,10,11,New Orleans,30.8
2020,10,11,Baltimore,30.5
2020,10,11,Kansas City,29.3
2020,10,11,Tampa Bay,27.8
2020,10,11,Las Vegas,27.8
2020,10,11,San Francisco,26.8
2020,10,11,Tennessee,26.7
2020,10,11,Pittsburgh,26.7
2020,10,11,LA Rams,26.5
2020,10,11,Atlanta,26.5
2020,10,11,Minnesota,26.5
2020,10,11,Indianapolis,25.8
2020,10,11,Detroit,24.8
2020,10,11,Carolina,24.8
2020,10,11,Cincinnati,24.8
2020,10,11,Arizona,24.5
2020,10,11,New England,24.3
2020,10,11,Jacksonville,23.8
2020,10,11,Miami,23.3
2020,10,11,Chicago,21.0
2020,10,11,Philadelphia,21.0
2020,10,11,LA Chargers,20.8
2020,10,11,Denver,20.5
2020,10,11,Houston,20.0
2020,10,11,Washington,19.8
2020,10,11,NY Jets,16.3
2020,10,11,NY Giants,11.8
2020,10,4,Green Bay,40.7
2020,10,4,Seattle,37.0
2020,10,4,Buffalo,31.0
2020,10,4,Kansas City,30.3
2020,10,4,Baltimore,30.3
2020,10,4,Atlanta,30.0
2020,10,4,LA Rams,29.7
2020,10,4,Dallas,29.3
2020,10,4,Las Vegas,29.3
2020,10,4,New Orleans,29.3
2020,10,4,New England,29.0
2020,10,4,San Francisco,29.0
2020,10,4,Indianapolis,28.0
2020,10,4,Tampa Bay,27.3
2020,10,4,Pittsburgh,26.7
2020,10,4,Tennessee,26.7
2020,10,4,Arizona,25.7
2020,10,4,Cleveland,25.0
2020,10,4,Minnesota,25.0
2020,10,4,Chicago,24.7
2020,10,4,Jacksonville,23.3
2020,10,4,Miami,23.3
2020,10,4,Detroit,23.3
2020,10,4,Carolina,22.7
2020,10,4,Cincinnati,22.0
2020,10,4,Washington,20.7
2020,10,4,Denver,20.5
2020,10,4,Philadelphia,19.7
2020,10,4,Houston,19.0
2020,10,4,LA Chargers,17.3
2020,10,4,NY Jets,16.3
2020,10,4,NY Giants,12.7
2020,9,27,Green Bay,42.5
2020,9,27,Seattle,36.5
2020,9,27,Baltimore,35.5
2020,9,27,Las Vegas,34.0
2020,9,27,Atlanta,32.0
2020,9,27,Buffalo,29.0
2020,9,27,New Orleans,29.0
2020,9,27,LA Rams,28.5
2020,9,27,Dallas,28.5
2020,9,27,Kansas City,28.5
2020,9,27,Arizona,27.0
2020,9,27,Tampa Bay,27.0
2020,9,27,Pittsburgh,26.0
2020,9,27,San Francisco,25.5
2020,9,27,New England,25.5
2020,9,27,Tennessee,24.5
2020,9,27,Indianapolis,24.0
2020,9,27,Carolina,23.5
2020,9,27,Miami,23.3
2020,9,27,Jacksonville,23.3
2020,9,27,Minnesota,22.5
2020,9,27,Chicago,22.0
2020,9,27,Detroit,22.0
2020,9,27,Cincinnati,21.5
2020,9,27,Washington,21.0
2020,9,27,Cleveland,20.5
2020,9,27,LA Chargers,18.0
2020,9,27,Philadelphia,18.0
2020,9,27,Houston,18.0
2020,9,27,Denver,17.5
2020,9,27,NY Jets,15.0
2020,9,27,NY Giants,14.5
2020,9,20,Green Bay,43.0
2020,9,20,Seattle,38.0
2020,9,20,Baltimore,38.0
2020,9,20,New Orleans,34.0
2020,9,20,Minnesota,34.0
2020,9,20,Las Vegas,34.0
2020,9,20,Kansas City,34.0
2020,9,20,Carolina,30.0
2020,9,20,Washington,27.0
2020,9,20,Jacksonville,27.0
2020,9,20,Chicago,27.0
2020,9,20,Buffalo,27.0
2020,9,20,Pittsburgh,26.0
2020,9,20,Atlanta,25.0
2020,9,20,Arizona,24.0
2020,9,20,Detroit,23.0
2020,9,20,Tampa Bay,23.0
2020,9,20,Cincinnati,21.5
2020,9,20,New England,21.0
2020,9,20,Cleveland,20.5
2020,9,20,Houston,20.0
2020,9,20,Indianapolis,20.0
2020,9,20,LA Rams,20.0
2020,9,20,San Francisco,20.0
2020,9,20,Philadelphia,17.0
2020,9,20,Dallas,17.0
2020,9,20,NY Jets,17.0
2020,9,20,LA Chargers,16.0
2020,9,20,Tennessee,16.0
2020,9,20,NY Giants,16.0
2020,9,20,Denver,14.0
2020,9,20,Miami,11.0
2020,9,13,Kansas City,34.0
2020,9,13,Houston,20.0
2020,9,13,,NY Giants
2020,9,13,,NY Jets
2020,9,13,,Philadelphia
2020,9,13,,Arizona
2020,9,13,,Pittsburgh
2020,9,13,,LA Chargers
2020,9,13,,San Francisco
2020,9,13,,Seattle
2020,9,13,,Tampa Bay
2020,9,13,,Washington
2020,9,13,,Carolina
2020,9,13,,Jacksonville
2020,9,13,,Baltimore
2020,9,13,,New Orleans
2020,9,13,,New England
2020,9,13,,Minnesota
2020,9,13,,Buffalo
2020,9,13,,Chicago
2020,9,13,,Cincinnati
2020,9,13,,Cleveland
2020,9,13,,Dallas
2020,9,13,,Denver
2020,9,13,,Detroit
2020,9,13,,Green Bay
2020,9,13,,Tennessee
2020,9,13,,Indianapolis
2020,9,13,,Las Vegas
2020,9,13,,LA Rams
2020,9,13,,Miami
2020,9,13,,Atlanta
2020,9,6,Baltimore,31.9
2020,9,6,Kansas City,29.9
2020,9,6,San Francisco,29.6
2020,9,6,Tampa Bay,28.6
2020,9,6,New Orleans,28.1
2020,9,6,Dallas,27.1
2020,9,6,New England,25.5
2020,9,6,Tennessee,24.9
2020,9,6,Seattle,24.7
2020,9,6,LA Rams,24.6
2020,9,6,Minnesota,24.6
2020,9,6,Houston,23.9
2020,9,6,Atlanta,23.8
2020,9,6,Green Bay,23.6
2020,9,6,Philadelphia,23.2
2020,9,6,Indianapolis,22.6
2020,9,6,Arizona,22.6
2020,9,6,Detroit,21.3
2020,9,6,NY Giants,21.3
2020,9,6,Carolina,21.3
2020,9,6,LA Chargers,21.1
2020,9,6,Cleveland,20.9
2020,9,6,Buffalo,19.6
2020,9,6,Las Vegas,19.6
2020,9,6,Miami,19.1
2020,9,6,Jacksonville,18.8
2020,9,6,Pittsburgh,18.1
2020,9,6,Denver,17.6
2020,9,6,Chicago,17.5
2020,9,6,Cincinnati,17.4
2020,9,6,NY Jets,17.3
2020,9,6,Washington,16.6
2020,2,23,Baltimore,31.9
2020,2,23,Kansas City,29.9
2020,2,23,San Francisco,29.6
2020,2,23,Tampa Bay,28.6
2020,2,23,New Orleans,28.1
2020,2,23,Dallas,27.1
2020,2,23,New England,25.5
2020,2,23,Tennessee,24.9
2020,2,23,Seattle,24.7
2020,2,23,LA Rams,24.6
2020,2,23,Minnesota,24.6
2020,2,23,Houston,23.9
2020,2,23,Atlanta,23.8
2020,2,23,Green Bay,23.6
2020,2,23,Philadelphia,23.2
2020,2,23,Indianapolis,22.6
2020,2,23,Arizona,22.6
2020,2,23,Detroit,21.3
2020,2,23,NY Giants,21.3
2020,2,23,Carolina,21.3
2020,2,23,LA Chargers,21.1
2020,2,23,Cleveland,20.9
2020,2,23,Buffalo,19.6
2020,2,23,Las Vegas,19.6
2020,2,23,Miami,19.1
2020,2,23,Jacksonville,18.8
2020,2,23,Pittsburgh,18.1
2020,2,23,Denver,17.6
2020,2,23,Chicago,17.5
2020,2,23,Cincinnati,17.4
2020,2,23,NY Jets,17.3
2020,2,23,Washington,16.6
2020,2,16,Baltimore,31.9
2020,2,16,Kansas City,29.9
2020,2,16,San Francisco,29.6
2020,2,16,Tampa Bay,28.6
2020,2,16,New Orleans,28.1
2020,2,16,Dallas,27.1
2020,2,16,New England,25.5
2020,2,16,Tennessee,24.9
2020,2,16,Seattle,24.7
2020,2,16,LA Rams,24.6
2020,2,16,Minnesota,24.6
2020,2,16,Houston,23.9
2020,2,16,Atlanta,23.8
2020,2,16,Green Bay,23.6
2020,2,16,Philadelphia,23.2
2020,2,16,Indianapolis,22.6
2020,2,16,Arizona,22.6
2020,2,16,Detroit,21.3
2020,2,16,NY Giants,21.3
2020,2,16,Carolina,21.3
2020,2,16,LA Chargers,21.1
2020,2,16,Cleveland,20.9
2020,2,16,Buffalo,19.6
2020,2,16,Las Vegas,19.6
2020,2,16,Miami,19.1
2020,2,16,Jacksonville,18.8
2020,2,16,Pittsburgh,18.1
2020,2,16,Denver,17.6
2020,2,16,Chicago,17.5
2020,2,16,Cincinnati,17.4
2020,2,16,NY Jets,17.3
2020,2,16,Washington,16.6
2020,2,9,Baltimore,31.9
2020,2,9,Kansas City,29.9
2020,2,9,San Francisco,29.6
2020,2,9,Tampa Bay,28.6
2020,2,9,New Orleans,28.1
2020,2,9,Dallas,27.1
2020,2,9,New England,25.5
2020,2,9,Tennessee,24.9
2020,2,9,Seattle,24.7
2020,2,9,LA Rams,24.6
2020,2,9,Minnesota,24.6
2020,2,9,Houston,23.9
2020,2,9,Atlanta,23.8
2020,2,9,Green Bay,23.6
2020,2,9,Philadelphia,23.2
2020,2,9,Indianapolis,22.6
2020,2,9,Arizona,22.6
2020,2,9,Detroit,21.3
2020,2,9,NY Giants,21.3
2020,2,9,Carolina,21.3
2020,2,9,LA Chargers,21.1
2020,2,9,Cleveland,20.9
2020,2,9,Buffalo,19.6
2020,2,9,Las Vegas,19.6
2020,2,9,Miami,19.1
2020,2,9,Jacksonville,18.8
2020,2,9,Pittsburgh,18.1
2020,2,9,Denver,17.6
2020,2,9,Chicago,17.5
2020,2,9,Cincinnati,17.4
2020,2,9,NY Jets,17.3
2020,2,9,Washington,16.6
2020,2,2,Baltimore,31.9
2020,2,2,San Francisco,30.2
2020,2,2,Kansas City,29.8
2020,2,2,Tampa Bay,28.6
2020,2,2,New Orleans,28.1
2020,2,2,Dallas,27.1
2020,2,2,New England,25.5
2020,2,2,Tennessee,24.9
2020,2,2,Seattle,24.7
2020,2,2,LA Rams,24.6
2020,2,2,Minnesota,24.6
2020,2,2,Houston,23.9
2020,2,2,Atlanta,23.8
2020,2,2,Green Bay,23.6
2020,2,2,Philadelphia,23.2
2020,2,2,Indianapolis,22.6
2020,2,2,Arizona,22.6
2020,2,2,Detroit,21.3
2020,2,2,NY Giants,21.3
2020,2,2,Carolina,21.3
2020,2,2,LA Chargers,21.1
2020,2,2,Cleveland,20.9
2020,2,2,Buffalo,19.6
2020,2,2,Las Vegas,19.6
2020,2,2,Miami,19.1
2020,2,2,Jacksonville,18.8
2020,2,2,Pittsburgh,18.1
2020,2,2,Denver,17.6
2020,2,2,Chicago,17.5
2020,2,2,Cincinnati,17.4
2020,2,2,NY Jets,17.3
2020,2,2,Washington,16.6
2020,1,26,Baltimore,31.9
2020,1,26,San Francisco,30.2
2020,1,26,Kansas City,29.8
2020,1,26,Tampa Bay,28.6
2020,1,26,New Orleans,28.1
2020,1,26,Dallas,27.1
2020,1,26,New England,25.5
2020,1,26,Tennessee,24.9
2020,1,26,Seattle,24.7
2020,1,26,LA Rams,24.6
2020,1,26,Minnesota,24.6
2020,1,26,Houston,23.9
2020,1,26,Atlanta,23.8
2020,1,26,Green Bay,23.6
2020,1,26,Philadelphia,23.2
2020,1,26,Indianapolis,22.6
2020,1,26,Arizona,22.6
2020,1,26,Detroit,21.3
2020,1,26,NY Giants,21.3
2020,1,26,Carolina,21.3
2020,1,26,LA Chargers,21.1
2020,1,26,Cleveland,20.9
2020,1,26,Buffalo,19.6
2020,1,26,Las Vegas,19.6
2020,1,26,Miami,19.1
2020,1,26,Jacksonville,18.8
2020,1,26,Pittsburgh,18.1
2020,1,26,Denver,17.6
2020,1,26,Chicago,17.5
2020,1,26,Cincinnati,17.4
2020,1,26,NY Jets,17.3
2020,1,26,Washington,16.6
2020,1,19,Baltimore,31.9
2020,1,19,San Francisco,29.8
2020,1,19,Kansas City,29.5
2020,1,19,Tampa Bay,28.6
2020,1,19,New Orleans,28.1
2020,1,19,Dallas,27.1
2020,1,19,New England,25.5
2020,1,19,Tennessee,25.0
2020,1,19,Seattle,24.7
2020,1,19,LA Rams,24.6
2020,1,19,Minnesota,24.6
2020,1,19,Houston,23.9
2020,1,19,Atlanta,23.8
2020,1,19,Green Bay,23.8
2020,1,19,Philadelphia,23.2
2020,1,19,Indianapolis,22.6
2020,1,19,Arizona,22.6
2020,1,19,Detroit,21.3
2020,1,19,NY Giants,21.3
2020,1,19,Carolina,21.3
2020,1,19,LA Chargers,21.1
2020,1,19,Cleveland,20.9
2020,1,19,Buffalo,19.6
2020,1,19,Las Vegas,19.6
2020,1,19,Miami,19.1
2020,1,19,Jacksonville,18.8
2020,1,19,Pittsburgh,18.1
2020,1,19,Denver,17.6
2020,1,19,Chicago,17.5
2020,1,19,Cincinnati,17.4
2020,1,19,NY Jets,17.3
2020,1,19,Washington,16.6
2020,1,12,Baltimore,31.9
2020,1,12,San Francisco,29.8
2020,1,12,Tampa Bay,28.6
2020,1,12,Kansas City,28.2
2020,1,12,New Orleans,28.1
2020,1,12,Dallas,27.1
2020,1,12,New England,25.5
2020,1,12,Tennessee,25.0
2020,1,12,Seattle,24.8
2020,1,12,LA Rams,24.6
2020,1,12,Minnesota,24.6
2020,1,12,Atlanta,23.8
2020,1,12,Houston,23.5
2020,1,12,Green Bay,23.5
2020,1,12,Philadelphia,23.2
2020,1,12,Indianapolis,22.6
2020,1,12,Arizona,22.6
2020,1,12,Detroit,21.3
2020,1,12,NY Giants,21.3
2020,1,12,Carolina,21.3
2020,1,12,LA Chargers,21.1
2020,1,12,Cleveland,20.9
2020,1,12,Buffalo,19.6
2020,1,12,Las Vegas,19.6
2020,1,12,Miami,19.1
2020,1,12,Jacksonville,18.8
2020,1,12,Pittsburgh,18.1
2020,1,12,Denver,17.6
2020,1,12,Chicago,17.5
2020,1,12,Cincinnati,17.4
2020,1,12,NY Jets,17.3
2020,1,12,Washington,16.6
2020,1,5,Baltimore,33.2
2020,1,5,San Francisco,29.9
2020,1,5,Tampa Bay,28.6
2020,1,5,New Orleans,28.6
2020,1,5,Kansas City,28.2
2020,1,5,Dallas,27.1
2020,1,5,New England,25.5
2020,1,5,Minnesota,25.4
2020,1,5,Seattle,25.3
2020,1,5,Tennessee,24.8
2020,1,5,LA Rams,24.6
2020,1,5,Philadelphia,24.1
2020,1,5,Atlanta,23.8
2020,1,5,Houston,23.5
2020,1,5,Green Bay,23.5
2020,1,5,Arizona,22.6
2020,1,5,Indianapolis,22.6
2020,1,5,NY Giants,21.3
2020,1,5,Detroit,21.3
2020,1,5,Carolina,21.3
2020,1,5,LA Chargers,21.1
2020,1,5,Cleveland,20.9
2020,1,5,Buffalo,19.6
2020,1,5,Las Vegas,19.6
2020,1,5,Miami,19.1
2020,1,5,Jacksonville,18.8
2020,1,5,Pittsburgh,18.1
2020,1,5,Denver,17.6
2020,1,5,Chicago,17.5
2020,1,5,Cincinnati,17.4
2020,1,5,NY Jets,17.3
2020,1,5,Washington,16.6
2019,12,29,Baltimore,35.1
2019,12,29,San Francisco,30.2
2019,12,29,Tampa Bay,28.4
2019,12,29,Kansas City,28.0
2019,12,29,New England,27.3
2019,12,29,Seattle,26.5
2019,12,29,Minnesota,26.3
2019,12,29,Dallas,25.8
2019,12,29,New Orleans,24.8
2019,12,29,Houston,24.1
2019,12,29,Carolina,23.5
2019,12,29,Green Bay,23.5
2019,12,29,Detroit,23.3
2019,12,29,LA Rams,22.6
2019,12,29,Arizona,22.5
2019,12,29,Tennessee,22.3
2019,12,29,Indianapolis,22.2
2019,12,29,Philadelphia,22.1
2019,12,29,Atlanta,21.7
2019,12,29,Buffalo,21.4
2019,12,29,Cleveland,21.2
2019,12,29,Las Vegas,20.7
2019,12,29,LA Chargers,20.4
2019,12,29,NY Giants,19.7
2019,12,29,Pittsburgh,19.6
2019,12,29,Jacksonville,19.0
2019,12,29,NY Jets,18.0
2019,12,29,Chicago,17.7
2019,12,29,Denver,15.9
2019,12,29,Miami,14.8
2019,12,29,Cincinnati,14.3
2019,12,29,Washington,13.1
2019,12,22,Baltimore,34.1
2019,12,22,San Francisco,29.5
2019,12,22,New England,28.7
2019,12,22,Dallas,28.6
2019,12,22,Kansas City,28.0
2019,12,22,Tampa Bay,27.7
2019,12,22,Seattle,27.5
2019,12,22,Minnesota,26.3
2019,12,22,Green Bay,25.0
2019,12,22,Detroit,24.4
2019,12,22,LA Rams,24.3
2019,12,22,Houston,24.1
2019,12,22,New Orleans,23.8
2019,12,22,Philadelphia,23.4
2019,12,22,Carolina,22.8
2019,12,22,Arizona,22.5
2019,12,22,Las Vegas,22.5
2019,12,22,Indianapolis,22.2
2019,12,22,Atlanta,22.0
2019,12,22,Buffalo,21.1
2019,12,22,LA Chargers,20.4
2019,12,22,NY Giants,20.3
2019,12,22,Tennessee,20.3
2019,12,22,Pittsburgh,20.0
2019,12,22,Cleveland,19.2
2019,12,22,Jacksonville,18.9
2019,12,22,Denver,17.2
2019,12,22,Chicago,16.9
2019,12,22,NY Jets,16.4
2019,12,22,Cincinnati,14.7
2019,12,22,Miami,13.9
2019,12,22,Washington,12.5
2019,12,15,Baltimore,33.3
2019,12,15,New England,30.0
2019,12,15,Tampa Bay,28.9
2019,12,15,San Francisco,28.8
2019,12,15,Kansas City,28.4
2019,12,15,Dallas,27.9
2019,12,15,Seattle,27.5
2019,12,15,Houston,26.4
2019,12,15,Minnesota,26.2
2019,12,15,LA Rams,25.1
2019,12,15,Green Bay,25.0
2019,12,15,Carolina,25.0
2019,12,15,Philadelphia,24.9
2019,12,15,Detroit,24.1
2019,12,15,Las Vegas,23.1
2019,12,15,New Orleans,22.7
2019,12,15,Arizona,22.2
2019,12,15,Indianapolis,21.6
2019,12,15,Atlanta,21.2
2019,12,15,LA Chargers,20.7
2019,12,15,NY Giants,20.3
2019,12,15,Tennessee,20.3
2019,12,15,Pittsburgh,20.0
2019,12,15,Jacksonville,19.6
2019,12,15,Buffalo,19.3
2019,12,15,Cleveland,19.2
2019,12,15,Chicago,18.0
2019,12,15,Denver,16.6
2019,12,15,Cincinnati,15.2
2019,12,15,NY Jets,14.4
2019,12,15,Miami,13.2
2019,12,15,Washington,12.0
2019,12,8,Baltimore,31.4
2019,12,8,New England,30.0
2019,12,8,San Francisco,29.4
2019,12,8,Tampa Bay,28.8
2019,12,8,Dallas,28.4
2019,12,8,Kansas City,28.0
2019,12,8,Seattle,27.6
2019,12,8,LA Rams,26.8
2019,12,8,Houston,26.4
2019,12,8,Carolina,26.1
2019,12,8,Minnesota,26.0
2019,12,8,Detroit,25.5
2019,12,8,Green Bay,25.1
2019,12,8,Philadelphia,24.9
2019,12,8,New Orleans,24.4
2019,12,8,Las Vegas,23.1
2019,12,8,Indianapolis,22.8
2019,12,8,Pittsburgh,22.0
2019,12,8,Arizona,21.7
2019,12,8,LA Chargers,20.7
2019,12,8,Atlanta,20.6
2019,12,8,Buffalo,19.8
2019,12,8,NY Giants,19.6
2019,12,8,Jacksonville,19.6
2019,12,8,Cleveland,19.0
2019,12,8,Tennessee,18.7
2019,12,8,Chicago,17.8
2019,12,8,Denver,16.6
2019,12,8,Cincinnati,15.5
2019,12,8,Miami,12.9
2019,12,8,Washington,12.0
2019,12,8,NY Jets,12.0
2019,12,1,New England,31.3
2019,12,1,Baltimore,30.6
2019,12,1,San Francisco,29.4
2019,12,1,Kansas City,28.3
2019,12,1,Tampa Bay,28.0
2019,12,1,Dallas,27.1
2019,12,1,Green Bay,26.9
2019,12,1,LA Rams,26.8
2019,12,1,Houston,26.5
2019,12,1,Minnesota,26.4
2019,12,1,Seattle,26.0
2019,12,1,Detroit,25.7
2019,12,1,Carolina,25.6
2019,12,1,Philadelphia,25.3
2019,12,1,New Orleans,24.4
2019,12,1,Indianapolis,22.6
2019,12,1,Arizona,21.7
2019,12,1,Jacksonville,21.6
2019,12,1,Las Vegas,21.6
2019,12,1,Pittsburgh,21.4
2019,12,1,Atlanta,20.6
2019,12,1,NY Giants,19.8
2019,12,1,LA Chargers,19.6
2019,12,1,Buffalo,19.1
2019,12,1,Cleveland,19.0
2019,12,1,Tennessee,18.5
2019,12,1,Chicago,18.3
2019,12,1,Denver,15.6
2019,12,1,Cincinnati,15.5
2019,12,1,Washington,12.4
2019,12,1,NY Jets,11.1
2019,12,1,Miami,11.0
2019,11,24,Baltimore,34.1
2019,11,24,San Francisco,29.5
2019,11,24,New England,28.7
2019,11,24,Dallas,28.6
2019,11,24,Kansas City,28.0
2019,11,24,Tampa Bay,27.7
2019,11,24,Seattle,27.5
2019,11,24,Minnesota,26.3
2019,11,24,Green Bay,25.0
2019,11,24,Detroit,24.4
2019,11,24,LA Rams,24.3
2019,11,24,Houston,24.1
2019,11,24,New Orleans,23.8
2019,11,24,Philadelphia,23.4
2019,11,24,Carolina,22.8
2019,11,24,Arizona,22.5
2019,11,24,Las Vegas,22.5
2019,11,24,Indianapolis,22.2
2019,11,24,Atlanta,22.0
2019,11,24,Buffalo,21.1
2019,11,24,LA Chargers,20.4
2019,11,24,NY Giants,20.3
2019,11,24,Tennessee,20.3
2019,11,24,Pittsburgh,20.0
2019,11,24,Cleveland,19.2
2019,11,24,Jacksonville,18.9
2019,11,24,Denver,17.2
2019,11,24,Chicago,16.9
2019,11,24,NY Jets,16.4
2019,11,24,Cincinnati,14.7
2019,11,24,Miami,13.9
2019,11,24,Washington,12.5
2019,11,17,Baltimore,33.3
2019,11,17,New England,30.0
2019,11,17,Tampa Bay,28.9
2019,11,17,San Francisco,28.8
2019,11,17,Kansas City,28.4
2019,11,17,Dallas,27.9
2019,11,17,Seattle,27.5
2019,11,17,Houston,26.4
2019,11,17,Minnesota,26.2
2019,11,17,LA Rams,25.1
2019,11,17,Green Bay,25.0
2019,11,17,Carolina,25.0
2019,11,17,Philadelphia,24.9
